bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,2,1,1,2,47,38,2020-05-08 09:15:00
1,1002,4,2,2,3,116,115,2020-05-08 09:15:00
1,1003,2,2,2,2,124,99,2020-05-08 09:15:00
1,1004,1,0,0,1,19,19,2020-05-08 09:15:00
1,1051,1,2,2,1,54,20,2020-05-08 09:15:00
1,1053,2,0,0,2,12,12,2020-05-08 09:15:00
1,1054,1,0,0,1,6,4,2020-05-08 09:15:00
1,1055,3,0,0,3,24,28,2020-05-08 09:15:00
1,1056,2,2,2,2,13,25,2020-05-08 09:15:00
1,1057,1,0,0,1,4,8,2020-05-08 09:15:00
1,1058,2,2,1,2,20,31,2020-05-08 09:15:00
1,1059,1,0,0,1,11,13,2020-05-08 09:15:00
1,1060,3,0,0,3,55,72,2020-05-08 09:15:00
1,1061,1,0,0,1,19,21,2020-05-08 09:15:00
1,1062,3,1,1,3,28,32,2020-05-08 09:15:00
2,2000,24,64,53,22,278,562,2020-05-08 09:15:00
3,3101,5,4,4,5,53,97,2020-05-08 09:15:00
3,3102,2,0,0,2,12,15,2020-05-08 09:15:00
3,3103,1,1,0,1,27,21,2020-05-08 09:15:00
3,3151,1,0,0,1,15,7,2020-05-08 09:15:00
3,3153,3,8,6,3,32,42,2020-05-08 09:15:00
3,3154,1,1,1,1,23,11,2020-05-08 09:15:00
3,3155,2,0,0,2,9,14,2020-05-08 09:15:00
3,3157,1,1,0,1,9,13,2020-05-08 09:15:00
3,3158,1,3,3,1,6,10,2020-05-08 09:15:00
3,3159,6,6,4,6,60,128,2020-05-08 09:15:00
3,3241,16,28,21,16,162,356,2020-05-08 09:15:00
3,3251,3,1,1,3,13,5,2020-05-08 09:15:00
3,3252,4,3,1,4,17,55,2020-05-08 09:15:00
3,3254,4,6,2,4,47,51,2020-05-08 09:15:00
3,3255,1,0,0,1,2,12,2020-05-08 09:15:00
3,3256,1,0,0,1,19,15,2020-05-08 09:15:00
3,3257,1,1,1,1,7,16,2020-05-08 09:15:00
3,3351,3,2,0,1,20,27,2020-05-08 09:15:00
3,3352,2,0,0,2,10,8,2020-05-08 09:15:00
3,3353,2,2,0,2,24,13,2020-05-08 09:15:00
3,3354,1,0,0,1,18,6,2020-05-08 09:15:00
3,3355,1,0,0,1,19,19,2020-05-08 09:15:00
3,3356,2,0,0,2,2,13,2020-05-08 09:15:00
3,3357,3,1,1,2,15,19,2020-05-08 09:15:00
3,3358,3,0,0,3,21,21,2020-05-08 09:15:00
3,3359,3,0,0,2,13,28,2020-05-08 09:15:00
3,3360,2,1,0,2,29,22,2020-05-08 09:15:00
3,3361,2,0,0,2,6,9,2020-05-08 09:15:00
3,3401,1,2,2,1,14,15,2020-05-08 09:15:00
3,3402,1,0,0,1,13,8,2020-05-08 09:15:00
3,3403,4,8,7,3,186,75,2020-05-08 09:15:00
3,3404,3,6,3,3,95,51,2020-05-08 09:15:00
3,3405,1,1,0,1,6,23,2020-05-08 09:15:00
3,3451,2,2,2,2,13,15,2020-05-08 09:15:00
3,3452,2,1,1,2,14,24,2020-05-08 09:15:00
3,3453,2,1,1,2,16,26,2020-05-08 09:15:00
3,3454,5,5,3,5,48,42,2020-05-08 09:15:00
3,3455,2,0,0,2,17,2,2020-05-08 09:15:00
3,3456,1,3,3,1,7,23,2020-05-08 09:15:00
3,3457,3,0,0,2,23,20,2020-05-08 09:15:00
3,3458,1,0,0,1,10,5,2020-05-08 09:15:00
3,3459,7,0,0,6,56,70,2020-05-08 09:15:00
3,3460,3,0,0,3,42,27,2020-05-08 09:15:00
3,3462,1,0,0,1,10,3,2020-05-08 09:15:00
4,4011,10,5,5,9,96,97,2020-05-08 09:15:00
4,4012,3,6,2,3,18,51,2020-05-08 09:15:00
5,5111,12,16,7,11,93,231,2020-05-08 09:15:00
5,5112,12,16,11,9,84,157,2020-05-08 09:15:00
5,5113,15,23,23,14,97,260,2020-05-08 09:15:00
5,5114,6,9,6,4,39,69,2020-05-08 09:15:00
5,5116,5,8,7,4,44,75,2020-05-08 09:15:00
5,5117,2,3,2,2,24,30,2020-05-08 09:15:00
5,5119,4,0,0,3,36,25,2020-05-08 09:15:00
5,5120,1,2,2,1,20,16,2020-05-08 09:15:00
5,5122,3,8,8,3,34,59,2020-05-08 09:15:00
5,5124,5,7,6,5,101,110,2020-05-08 09:15:00
5,5154,5,8,6,5,30,47,2020-05-08 09:15:00
5,5158,6,4,3,6,44,37,2020-05-08 09:15:00
5,5162,7,7,6,6,38,82,2020-05-08 09:15:00
5,5166,4,3,3,4,15,45,2020-05-08 09:15:00
5,5170,9,15,5,8,64,105,2020-05-08 09:15:00
5,5314,16,16,10,11,73,207,2020-05-08 09:15:00
5,5315,26,26,18,18,83,360,2020-05-08 09:15:00
5,5316,4,0,0,2,37,51,2020-05-08 09:15:00
5,5334,9,35,35,7,79,192,2020-05-08 09:15:00
5,5358,6,3,3,5,38,42,2020-05-08 09:15:00
5,5362,7,8,4,7,35,47,2020-05-08 09:15:00
5,5366,3,2,2,3,1,46,2020-05-08 09:15:00
5,5370,3,6,5,3,4,32,2020-05-08 09:15:00
5,5374,6,0,0,6,32,49,2020-05-08 09:15:00
5,5378,4,1,1,4,20,33,2020-05-08 09:15:00
5,5382,6,4,1,6,25,69,2020-05-08 09:15:00
5,5512,2,1,1,2,41,23,2020-05-08 09:15:00
5,5513,6,2,1,4,68,71,2020-05-08 09:15:00
5,5515,8,11,8,7,61,203,2020-05-08 09:15:00
5,5554,5,2,2,5,32,49,2020-05-08 09:15:00
5,5558,3,1,0,3,25,13,2020-05-08 09:15:00
5,5562,13,5,2,13,84,156,2020-05-08 09:15:00
5,5566,5,12,8,5,36,59,2020-05-08 09:15:00
5,5570,5,1,1,5,41,21,2020-05-08 09:15:00
5,5711,5,4,4,4,55,110,2020-05-08 09:15:00
5,5754,3,1,0,3,22,32,2020-05-08 09:15:00
5,5758,4,2,2,3,25,47,2020-05-08 09:15:00
5,5762,5,3,2,5,18,25,2020-05-08 09:15:00
5,5766,2,3,2,2,32,50,2020-05-08 09:15:00
5,5770,6,5,1,6,50,105,2020-05-08 09:15:00
5,5774,5,4,4,4,52,80,2020-05-08 09:15:00
5,5911,7,3,3,5,91,156,2020-05-08 09:15:00
5,5913,8,8,6,8,78,228,2020-05-08 09:15:00
5,5914,5,6,3,5,41,46,2020-05-08 09:15:00
5,5915,6,2,0,5,37,52,2020-05-08 09:15:00
5,5916,4,4,4,4,22,48,2020-05-08 09:15:00
5,5954,5,3,2,5,37,67,2020-05-08 09:15:00
5,5958,8,4,1,8,59,47,2020-05-08 09:15:00
5,5962,7,11,8,7,44,76,2020-05-08 09:15:00
5,5966,3,7,5,3,16,32,2020-05-08 09:15:00
5,5970,6,0,0,6,52,88,2020-05-08 09:15:00
5,5974,7,3,1,6,21,74,2020-05-08 09:15:00
5,5978,7,1,0,7,56,66,2020-05-08 09:15:00
6,6411,6,8,2,4,24,53,2020-05-08 09:15:00
6,6412,16,34,26,12,86,253,2020-05-08 09:15:00
6,6413,2,6,3,2,29,85,2020-05-08 09:15:00
