bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,2,0,0,2,51,31,2020-06-25 12:15:00
1,1002,5,0,0,3,138,117,2020-06-25 12:15:00
1,1003,2,0,0,2,130,113,2020-06-25 12:15:00
1,1004,1,0,0,1,21,19,2020-06-25 12:15:00
1,1051,1,0,0,1,20,36,2020-06-25 12:15:00
1,1053,2,0,0,2,11,13,2020-06-25 12:15:00
1,1054,3,0,0,3,22,22,2020-06-25 12:15:00
1,1055,3,0,0,3,24,28,2020-06-25 12:15:00
1,1056,2,0,0,2,19,20,2020-06-25 12:15:00
1,1057,1,0,0,1,3,9,2020-06-25 12:15:00
1,1058,3,0,0,3,14,36,2020-06-25 12:15:00
1,1059,1,0,0,1,13,11,2020-06-25 12:15:00
1,1060,4,0,0,4,51,83,2020-06-25 12:15:00
1,1061,1,0,0,1,12,26,2020-06-25 12:15:00
1,1062,3,0,0,3,26,34,2020-06-25 12:15:00
2,2000,27,12,8,23,371,571,2020-06-25 12:15:00
3,3101,5,0,0,5,54,102,2020-06-25 12:15:00
3,3102,2,1,0,2,6,21,2020-06-25 12:15:00
3,3103,1,2,1,1,27,21,2020-06-25 12:15:00
3,3151,2,0,0,2,8,28,2020-06-25 12:15:00
3,3153,3,0,0,3,40,49,2020-06-25 12:15:00
3,3154,1,0,0,1,8,26,2020-06-25 12:15:00
3,3155,2,0,0,2,5,18,2020-06-25 12:15:00
3,3157,1,0,0,1,8,14,2020-06-25 12:15:00
3,3158,1,0,0,1,4,12,2020-06-25 12:15:00
3,3159,8,1,1,7,75,137,2020-06-25 12:15:00
3,3241,16,9,6,16,159,332,2020-06-25 12:15:00
3,3251,3,0,0,3,11,4,2020-06-25 12:15:00
3,3252,4,1,1,4,17,57,2020-06-25 12:15:00
3,3254,5,0,0,4,38,62,2020-06-25 12:15:00
3,3255,1,0,0,1,4,10,2020-06-25 12:15:00
3,3256,1,0,0,1,23,11,2020-06-25 12:15:00
3,3257,1,1,0,1,0,23,2020-06-25 12:15:00
3,3351,3,0,0,1,8,33,2020-06-25 12:15:00
3,3352,2,1,1,2,7,11,2020-06-25 12:15:00
3,3353,3,0,0,3,20,46,2020-06-25 12:15:00
3,3354,1,0,0,1,8,7,2020-06-25 12:15:00
3,3355,2,0,0,2,11,27,2020-06-25 12:15:00
3,3356,2,0,0,2,4,11,2020-06-25 12:15:00
3,3357,3,0,0,2,17,21,2020-06-25 12:15:00
3,3358,3,0,0,3,19,16,2020-06-25 12:15:00
3,3359,3,0,0,2,13,24,2020-06-25 12:15:00
3,3360,2,0,0,2,31,48,2020-06-25 12:15:00
3,3361,2,0,0,2,7,10,2020-06-25 12:15:00
3,3401,1,2,2,1,13,17,2020-06-25 12:15:00
3,3402,1,2,2,1,6,15,2020-06-25 12:15:00
3,3403,5,5,4,3,114,112,2020-06-25 12:15:00
3,3404,4,1,1,4,90,37,2020-06-25 12:15:00
3,3405,1,0,0,1,9,27,2020-06-25 12:15:00
3,3451,3,0,0,2,13,27,2020-06-25 12:15:00
3,3452,3,0,0,3,23,19,2020-06-25 12:15:00
3,3453,3,0,0,3,13,31,2020-06-25 12:15:00
3,3454,7,0,0,7,39,59,2020-06-25 12:15:00
3,3455,2,0,0,2,15,22,2020-06-25 12:15:00
3,3456,1,0,0,1,12,18,2020-06-25 12:15:00
3,3457,3,0,0,2,28,13,2020-06-25 12:15:00
3,3458,1,0,0,1,6,9,2020-06-25 12:15:00
3,3459,8,0,0,7,61,62,2020-06-25 12:15:00
3,3460,3,0,0,3,32,24,2020-06-25 12:15:00
3,3461,2,0,0,2,4,12,2020-06-25 12:15:00
3,3462,1,0,0,1,8,5,2020-06-25 12:15:00
4,4011,10,4,3,9,73,105,2020-06-25 12:15:00
4,4012,2,0,0,2,8,16,2020-06-25 12:15:00
5,5111,12,3,2,11,79,234,2020-06-25 12:15:00
5,5112,13,6,4,9,80,183,2020-06-25 12:15:00
5,5113,15,4,3,14,81,312,2020-06-25 12:15:00
5,5114,6,1,0,4,24,80,2020-06-25 12:15:00
5,5116,5,1,1,4,34,85,2020-06-25 12:15:00
5,5117,2,2,2,2,20,33,2020-06-25 12:15:00
5,5119,5,0,0,4,28,45,2020-06-25 12:15:00
5,5120,1,0,0,1,14,22,2020-06-25 12:15:00
5,5122,3,2,2,3,38,56,2020-06-25 12:15:00
5,5124,5,3,3,5,85,108,2020-06-25 12:15:00
5,5154,4,0,0,4,21,39,2020-06-25 12:15:00
5,5158,6,0,0,6,37,44,2020-06-25 12:15:00
5,5162,7,0,0,6,38,81,2020-06-25 12:15:00
5,5166,4,0,0,4,16,43,2020-06-25 12:15:00
5,5170,9,8,4,8,78,92,2020-06-25 12:15:00
5,5314,15,4,2,11,62,210,2020-06-25 12:15:00
5,5315,27,4,2,18,118,363,2020-06-25 12:15:00
5,5316,4,1,1,2,35,53,2020-06-25 12:15:00
5,5334,11,3,2,7,59,292,2020-06-25 12:15:00
5,5358,6,0,0,5,29,51,2020-06-25 12:15:00
5,5362,7,2,1,7,33,47,2020-06-25 12:15:00
5,5366,3,1,0,3,9,36,2020-06-25 12:15:00
5,5370,3,1,1,3,5,26,2020-06-25 12:15:00
5,5374,7,0,0,7,38,80,2020-06-25 12:15:00
5,5378,4,0,0,4,17,25,2020-06-25 12:15:00
5,5382,6,0,0,6,24,69,2020-06-25 12:15:00
5,5512,2,0,0,2,43,25,2020-06-25 12:15:00
5,5513,6,0,0,4,56,78,2020-06-25 12:15:00
5,5515,8,3,2,7,44,272,2020-06-25 12:15:00
5,5554,5,0,0,5,41,41,2020-06-25 12:15:00
5,5558,3,0,0,3,27,21,2020-06-25 12:15:00
5,5562,14,2,1,14,107,171,2020-06-25 12:15:00
5,5566,6,1,0,5,31,60,2020-06-25 12:15:00
5,5570,4,1,0,4,33,22,2020-06-25 12:15:00
5,5711,5,2,1,4,53,108,2020-06-25 12:15:00
5,5754,3,7,1,3,21,29,2020-06-25 12:15:00
