bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,2,0,0,2,51,35,2020-06-10 12:15:00
1,1002,5,0,0,3,138,117,2020-06-10 12:15:00
1,1003,2,0,0,2,134,109,2020-06-10 12:15:00
1,1004,1,0,0,1,18,22,2020-06-10 12:15:00
1,1051,1,0,0,1,25,31,2020-06-10 12:15:00
1,1053,2,0,0,2,10,14,2020-06-10 12:15:00
1,1054,3,0,0,3,22,23,2020-06-10 12:15:00
1,1055,3,0,0,3,21,31,2020-06-10 12:15:00
1,1056,2,0,0,2,11,24,2020-06-10 12:15:00
1,1057,1,0,0,1,4,8,2020-06-10 12:15:00
1,1058,3,1,0,3,13,37,2020-06-10 12:15:00
1,1059,1,1,0,1,10,13,2020-06-10 12:15:00
1,1060,4,0,0,4,53,81,2020-06-10 12:15:00
1,1061,1,0,0,1,18,20,2020-06-10 12:15:00
1,1062,3,0,0,3,24,36,2020-06-10 12:15:00
2,2000,28,18,16,24,367,603,2020-06-10 12:15:00
3,3101,5,1,1,5,51,105,2020-06-10 12:15:00
3,3102,2,0,0,2,8,19,2020-06-10 12:15:00
3,3103,1,2,1,1,27,21,2020-06-10 12:15:00
3,3151,2,0,0,2,6,30,2020-06-10 12:15:00
3,3153,3,0,0,3,46,43,2020-06-10 12:15:00
3,3154,1,2,0,1,13,21,2020-06-10 12:15:00
3,3155,2,1,0,2,9,14,2020-06-10 12:15:00
3,3157,1,0,0,1,6,16,2020-06-10 12:15:00
3,3158,1,1,1,1,7,9,2020-06-10 12:15:00
3,3159,8,4,2,7,78,141,2020-06-10 12:15:00
3,3241,16,15,11,16,145,346,2020-06-10 12:15:00
3,3251,3,0,0,3,8,7,2020-06-10 12:15:00
3,3252,4,1,1,4,15,60,2020-06-10 12:15:00
3,3254,5,0,0,4,31,67,2020-06-10 12:15:00
3,3255,1,0,0,1,6,8,2020-06-10 12:15:00
3,3256,1,0,0,1,13,21,2020-06-10 12:15:00
3,3257,1,1,0,1,3,20,2020-06-10 12:15:00
3,3351,3,0,0,1,7,34,2020-06-10 12:15:00
3,3352,2,1,0,2,10,8,2020-06-10 12:15:00
3,3353,3,0,0,3,25,41,2020-06-10 12:15:00
3,3354,1,0,0,1,18,6,2020-06-10 12:15:00
3,3355,2,0,0,2,17,21,2020-06-10 12:15:00
3,3356,2,0,0,2,4,11,2020-06-10 12:15:00
3,3357,3,0,0,2,15,19,2020-06-10 12:15:00
3,3358,3,0,0,3,21,14,2020-06-10 12:15:00
3,3359,3,0,0,2,16,21,2020-06-10 12:15:00
3,3360,2,0,0,2,28,51,2020-06-10 12:15:00
3,3361,2,0,0,2,4,13,2020-06-10 12:15:00
3,3401,1,1,1,1,10,19,2020-06-10 12:15:00
3,3402,1,0,0,1,9,12,2020-06-10 12:15:00
3,3403,5,8,7,3,102,121,2020-06-10 12:15:00
3,3404,4,0,0,4,95,29,2020-06-10 12:15:00
3,3405,1,0,0,1,14,24,2020-06-10 12:15:00
3,3451,3,0,0,2,28,23,2020-06-10 12:15:00
3,3452,3,1,0,3,20,22,2020-06-10 12:15:00
3,3453,3,1,0,3,10,40,2020-06-10 12:15:00
