bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,2,0,0,2,51,33,2020-07-14 12:15:00
1,1002,5,0,0,3,146,109,2020-07-14 12:15:00
1,1003,2,1,0,2,131,112,2020-07-14 12:15:00
1,1004,1,0,0,1,7,18,2020-07-14 12:15:00
1,1051,1,0,0,1,12,44,2020-07-14 12:15:00
1,1053,2,0,0,2,13,15,2020-07-14 12:15:00
1,1054,3,0,0,3,24,20,2020-07-14 12:15:00
1,1055,3,0,0,3,23,29,2020-07-14 12:15:00
1,1056,2,0,0,2,7,31,2020-07-14 12:15:00
1,1057,1,0,0,1,8,4,2020-07-14 12:15:00
1,1058,3,0,0,3,19,31,2020-07-14 12:15:00
1,1059,1,0,0,1,13,11,2020-07-14 12:15:00
1,1060,4,0,0,4,55,79,2020-07-14 12:15:00
1,1061,1,0,0,1,12,26,2020-07-14 12:15:00
1,1062,3,0,0,3,26,34,2020-07-14 12:15:00
2,2000,27,11,6,23,330,601,2020-07-14 12:15:00
3,3101,5,1,1,5,56,100,2020-07-14 12:15:00
3,3102,2,0,0,2,7,20,2020-07-14 12:15:00
3,3103,1,3,0,1,12,22,2020-07-14 12:15:00
3,3151,2,0,0,2,5,31,2020-07-14 12:15:00
3,3153,3,0,0,3,50,52,2020-07-14 12:15:00
3,3154,1,0,0,1,11,23,2020-07-14 12:15:00
3,3155,2,0,0,2,7,16,2020-07-14 12:15:00
3,3157,1,0,0,1,9,13,2020-07-14 12:15:00
3,3158,1,0,0,1,7,9,2020-07-14 12:15:00
3,3159,8,0,0,7,71,144,2020-07-14 12:15:00
3,3241,16,3,1,16,145,352,2020-07-14 12:15:00
3,3251,3,0,0,3,6,8,2020-07-14 12:15:00
3,3252,4,2,1,4,15,59,2020-07-14 12:15:00
3,3254,5,0,0,4,35,68,2020-07-14 12:15:00
3,3255,1,0,0,1,4,10,2020-07-14 12:15:00
3,3256,1,0,0,1,16,18,2020-07-14 12:15:00
3,3257,1,0,0,1,5,18,2020-07-14 12:15:00
3,3351,3,0,0,1,12,29,2020-07-14 12:15:00
3,3352,2,1,1,2,9,9,2020-07-14 12:15:00
3,3353,3,0,0,3,24,42,2020-07-14 12:15:00
3,3354,1,0,0,1,7,8,2020-07-14 12:15:00
3,3355,2,0,0,2,14,29,2020-07-14 12:15:00
3,3356,2,0,0,2,6,9,2020-07-14 12:15:00
