bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,0,0,2,16,39,2020-08-20 12:15:00
1,1002,5,1,0,3,114,115,2020-08-20 12:15:00
1,1003,2,0,0,2,100,117,2020-08-20 12:15:00
1,1004,1,0,0,1,8,17,2020-08-20 12:15:00
1,1051,1,1,1,1,7,47,2020-08-20 12:15:00
1,1053,2,0,0,2,7,17,2020-08-20 12:15:00
1,1054,3,0,0,3,11,28,2020-08-20 12:15:00
1,1055,3,0,0,3,16,36,2020-08-20 12:15:00
1,1056,2,0,0,2,9,31,2020-08-20 12:15:00
1,1057,1,1,1,1,3,9,2020-08-20 12:15:00
1,1058,5,0,0,3,16,38,2020-08-20 12:15:00
1,1059,1,0,0,1,11,13,2020-08-20 12:15:00
1,1060,4,0,0,4,39,81,2020-08-20 12:15:00
1,1061,3,0,0,1,17,32,2020-08-20 12:15:00
1,1062,3,0,0,3,15,40,2020-08-20 12:15:00
2,2000,33,10,7,23,252,601,2020-08-20 12:15:00
3,3101,7,0,0,5,47,103,2020-08-20 12:15:00
3,3102,2,0,0,2,13,16,2020-08-20 12:15:00
3,3103,1,0,0,1,9,25,2020-08-20 12:15:00
3,3151,2,0,0,2,6,30,2020-08-20 12:15:00
3,3153,3,0,0,3,35,47,2020-08-20 12:15:00
3,3154,1,0,0,1,16,18,2020-08-20 12:15:00
3,3155,2,0,0,2,8,14,2020-08-20 12:15:00
3,3157,1,0,0,1,11,11,2020-08-20 12:15:00
3,3158,1,0,0,1,9,7,2020-08-20 12:15:00
3,3159,8,0,0,7,67,132,2020-08-20 12:15:00
3,3241,18,6,5,16,133,352,2020-08-20 12:15:00
3,3251,3,0,0,3,9,8,2020-08-20 12:15:00
3,3252,6,1,1,4,20,55,2020-08-20 12:15:00
3,3254,7,0,0,4,39,53,2020-08-20 12:15:00
3,3255,1,0,0,1,1,10,2020-08-20 12:15:00
3,3256,1,0,0,1,13,13,2020-08-20 12:15:00
3,3257,1,1,0,1,3,20,2020-08-20 12:15:00
3,3351,3,0,0,1,7,34,2020-08-20 12:15:00
3,3352,2,0,0,2,16,10,2020-08-20 12:15:00
3,3353,3,0,0,3,2,38,2020-08-20 12:15:00
3,3354,1,0,0,1,8,7,2020-08-20 12:15:00
3,3355,4,0,0,2,17,42,2020-08-20 12:15:00
3,3356,3,0,0,2,6,9,2020-08-20 12:15:00
3,3357,3,0,0,2,9,29,2020-08-20 12:15:00
3,3358,3,0,0,3,16,19,2020-08-20 12:15:00
3,3359,3,0,0,2,12,21,2020-08-20 12:15:00
3,3360,2,0,0,2,19,63,2020-08-20 12:15:00
3,3361,2,0,0,2,6,9,2020-08-20 12:15:00
3,3401,1,0,0,1,8,14,2020-08-20 12:15:00
3,3402,1,1,0,1,9,11,2020-08-20 12:15:00
3,3403,5,1,1,3,39,119,2020-08-20 12:15:00
3,3404,5,2,1,4,29,97,2020-08-20 12:15:00
3,3405,2,0,0,1,9,31,2020-08-20 12:15:00
3,3451,3,0,0,2,3,30,2020-08-20 12:15:00
3,3452,3,0,0,3,8,24,2020-08-20 12:15:00
3,3453,3,1,0,3,13,23,2020-08-20 12:15:00
3,3454,11,0,0,7,36,85,2020-08-20 12:15:00
3,3455,2,0,0,2,9,28,2020-08-20 12:15:00
3,3456,1,0,0,1,6,24,2020-08-20 12:15:00
3,3457,4,0,0,2,19,24,2020-08-20 12:15:00
3,3458,1,0,0,1,0,10,2020-08-20 12:15:00
3,3459,7,0,0,6,52,75,2020-08-20 12:15:00
3,3460,5,0,0,3,16,25,2020-08-20 12:15:00
3,3461,2,0,0,2,6,11,2020-08-20 12:15:00
3,3462,1,0,0,1,1,7,2020-08-20 12:15:00
4,4011,10,3,3,9,31,138,2020-08-20 12:15:00
4,4012,4,0,0,3,34,35,2020-08-20 12:15:00
5,5111,13,5,4,11,59,236,2020-08-20 12:15:00
5,5112,15,7,5,9,71,189,2020-08-20 12:15:00
5,5113,16,7,7,14,86,328,2020-08-20 12:15:00
5,5114,7,4,1,4,27,72,2020-08-20 12:15:00
5,5116,5,3,0,3,20,69,2020-08-20 12:15:00
5,5117,2,0,0,2,27,24,2020-08-20 12:15:00
5,5119,7,0,0,4,31,62,2020-08-20 12:15:00
5,5120,1,0,0,1,12,24,2020-08-20 12:15:00
5,5122,4,0,0,3,31,55,2020-08-20 12:15:00
5,5124,7,1,1,5,44,118,2020-08-20 12:15:00
5,5154,8,0,0,5,40,35,2020-08-20 12:15:00
5,5158,5,0,0,4,18,34,2020-08-20 12:15:00
5,5162,8,3,3,6,38,84,2020-08-20 12:15:00
5,5166,4,0,0,4,15,29,2020-08-20 12:15:00
5,5170,11,4,2,8,57,114,2020-08-20 12:15:00
5,5314,18,1,1,11,54,239,2020-08-20 12:15:00
5,5315,31,11,7,18,71,419,2020-08-20 12:15:00
5,5316,5,3,1,2,28,78,2020-08-20 12:15:00
5,5334,12,3,3,7,33,234,2020-08-20 12:15:00
5,5358,7,1,1,5,22,53,2020-08-20 12:15:00
5,5362,7,0,0,7,27,49,2020-08-20 12:15:00
5,5366,3,0,0,3,9,21,2020-08-20 12:15:00
