bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,0,0,2,20,35,2020-08-18 12:15:00
1,1002,5,1,0,3,109,120,2020-08-18 12:15:00
1,1003,2,0,0,2,100,117,2020-08-18 12:15:00
1,1004,1,0,0,1,6,19,2020-08-18 12:15:00
1,1051,1,1,1,1,14,40,2020-08-18 12:15:00
1,1053,2,0,0,2,4,14,2020-08-18 12:15:00
1,1054,3,0,0,3,14,25,2020-08-18 12:15:00
1,1055,3,0,0,3,17,35,2020-08-18 12:15:00
1,1056,2,0,0,2,11,26,2020-08-18 12:15:00
1,1057,1,1,1,1,3,9,2020-08-18 12:15:00
1,1058,5,0,0,3,19,35,2020-08-18 12:15:00
1,1059,1,0,0,1,11,13,2020-08-18 12:15:00
1,1060,4,0,0,4,42,78,2020-08-18 12:15:00
1,1061,3,0,0,1,15,34,2020-08-18 12:15:00
1,1062,3,0,0,3,21,34,2020-08-18 12:15:00
2,2000,33,10,8,23,257,597,2020-08-18 12:15:00
3,3101,7,0,0,5,48,102,2020-08-18 12:15:00
3,3102,2,0,0,2,15,14,2020-08-18 12:15:00
3,3103,1,0,0,1,10,24,2020-08-18 12:15:00
3,3151,2,0,0,2,10,26,2020-08-18 12:15:00
3,3153,3,0,0,3,36,46,2020-08-18 12:15:00
3,3154,1,0,0,1,15,19,2020-08-18 12:15:00
3,3155,2,0,0,2,9,14,2020-08-18 12:15:00
3,3157,1,0,0,1,5,17,2020-08-18 12:15:00
3,3158,1,0,0,1,9,7,2020-08-18 12:15:00
3,3159,8,0,0,7,70,122,2020-08-18 12:15:00
3,3241,19,6,5,16,137,365,2020-08-18 12:15:00
3,3251,3,1,0,3,8,9,2020-08-18 12:15:00
3,3252,6,1,1,4,19,56,2020-08-18 12:15:00
3,3254,7,0,0,4,35,55,2020-08-18 12:15:00
3,3255,1,0,0,1,3,11,2020-08-18 12:15:00
3,3256,1,0,0,1,14,12,2020-08-18 12:15:00
3,3257,1,1,0,1,0,23,2020-08-18 12:15:00
3,3351,3,0,0,1,8,33,2020-08-18 12:15:00
3,3352,2,0,0,2,17,9,2020-08-18 12:15:00
3,3353,3,0,0,3,3,39,2020-08-18 12:15:00
3,3354,1,0,0,1,7,8,2020-08-18 12:15:00
3,3355,4,0,0,2,16,43,2020-08-18 12:15:00
3,3356,3,0,0,2,6,9,2020-08-18 12:15:00
3,3357,3,0,0,2,9,29,2020-08-18 12:15:00
3,3358,3,0,0,3,8,27,2020-08-18 12:15:00
3,3359,3,0,0,2,13,20,2020-08-18 12:15:00
3,3360,2,0,0,2,18,64,2020-08-18 12:15:00
3,3361,2,0,0,2,8,7,2020-08-18 12:15:00
3,3401,1,1,0,1,8,14,2020-08-18 12:15:00
3,3402,1,1,0,1,5,15,2020-08-18 12:15:00
3,3403,5,0,0,3,41,117,2020-08-18 12:15:00
3,3404,5,3,1,4,29,97,2020-08-18 12:15:00
3,3405,2,0,0,1,6,34,2020-08-18 12:15:00
3,3451,3,0,0,2,3,30,2020-08-18 12:15:00
3,3452,3,0,0,3,9,23,2020-08-18 12:15:00
3,3453,3,0,0,3,12,24,2020-08-18 12:15:00
3,3454,11,0,0,7,40,81,2020-08-18 12:15:00
3,3455,2,0,0,2,11,26,2020-08-18 12:15:00
3,3456,1,0,0,1,2,28,2020-08-18 12:15:00
3,3457,4,0,0,2,18,24,2020-08-18 12:15:00
3,3458,1,0,0,1,2,8,2020-08-18 12:15:00
3,3459,7,1,1,6,53,72,2020-08-18 12:15:00
3,3460,5,0,0,3,15,26,2020-08-18 12:15:00
3,3461,2,0,0,2,4,13,2020-08-18 12:15:00
3,3462,1,0,0,1,2,6,2020-08-18 12:15:00
4,4011,10,3,3,9,33,129,2020-08-18 12:15:00
4,4012,4,0,0,3,26,43,2020-08-18 12:15:00
5,5111,13,4,4,11,49,243,2020-08-18 12:15:00
5,5112,15,8,5,9,78,183,2020-08-18 12:15:00
5,5113,17,6,6,14,83,346,2020-08-18 12:15:00
5,5114,7,1,0,4,26,73,2020-08-18 12:15:00
5,5116,6,2,0,4,24,75,2020-08-18 12:15:00
5,5117,2,0,0,2,27,28,2020-08-18 12:15:00
5,5119,7,0,0,4,25,68,2020-08-18 12:15:00
5,5120,1,0,0,1,13,23,2020-08-18 12:15:00
5,5122,4,1,0,3,22,64,2020-08-18 12:15:00
5,5124,7,3,1,5,57,105,2020-08-18 12:15:00
5,5154,8,0,0,5,36,39,2020-08-18 12:15:00
5,5158,5,0,0,5,15,43,2020-08-18 12:15:00
5,5162,8,3,3,6,31,88,2020-08-18 12:15:00
5,5166,4,0,0,4,14,30,2020-08-18 12:15:00
5,5170,10,4,1,8,58,115,2020-08-18 12:15:00
5,5314,18,3,2,11,47,247,2020-08-18 12:15:00
5,5315,31,12,8,18,69,422,2020-08-18 12:15:00
5,5316,5,2,1,2,25,81,2020-08-18 12:15:00
5,5334,11,4,3,7,43,244,2020-08-18 12:15:00
5,5358,7,1,1,5,22,53,2020-08-18 12:15:00
5,5362,7,0,0,7,23,53,2020-08-18 12:15:00
5,5366,3,0,0,3,7,25,2020-08-18 12:15:00
5,5370,3,0,0,3,10,26,2020-08-18 12:15:00
5,5374,7,0,0,7,37,80,2020-08-18 12:15:00
5,5378,4,0,0,4,15,37,2020-08-18 12:15:00
5,5382,7,0,0,6,9,77,2020-08-18 12:15:00
5,5512,2,0,0,2,47,20,2020-08-18 12:15:00
5,5513,8,1,0,4,57,86,2020-08-18 12:15:00
5,5515,9,4,1,7,82,187,2020-08-18 12:15:00
5,5554,6,0,0,5,36,42,2020-08-18 12:15:00
5,5558,3,0,0,3,18,17,2020-08-18 12:15:00
5,5562,15,1,0,14,94,143,2020-08-18 12:15:00
5,5566,7,2,0,5,28,80,2020-08-18 12:15:00
5,5570,6,1,1,5,36,37,2020-08-18 12:15:00
5,5711,4,3,2,4,36,109,2020-08-18 12:15:00
5,5754,3,0,0,3,13,27,2020-08-18 12:15:00
5,5758,5,1,1,3,29,47,2020-08-18 12:15:00
5,5762,5,0,0,5,26,22,2020-08-18 12:15:00
5,5766,2,0,0,2,25,52,2020-08-18 12:15:00
5,5770,8,0,0,6,63,201,2020-08-18 12:15:00
5,5774,7,2,1,5,67,78,2020-08-18 12:15:00
5,5911,8,3,2,6,64,160,2020-08-18 12:15:00
5,5913,9,5,4,9,45,242,2020-08-18 12:15:00
5,5914,7,2,1,5,26,60,2020-08-18 12:15:00
5,5915,7,1,1,5,46,69,2020-08-18 12:15:00
5,5916,4,2,1,4,14,52,2020-08-18 12:15:00
5,5954,7,0,0,6,35,97,2020-08-18 12:15:00
5,5958,10,2,0,9,35,95,2020-08-18 12:15:00
5,5962,9,0,0,8,47,41,2020-08-18 12:15:00
5,5966,3,1,0,3,8,23,2020-08-18 12:15:00
5,5970,8,0,0,7,48,95,2020-08-18 12:15:00
5,5974,9,1,0,7,29,67,2020-08-18 12:15:00
5,5978,8,1,1,8,21,94,2020-08-18 12:15:00
6,6411,7,1,0,4,26,79,2020-08-18 12:15:00
6,6412,17,4,1,12,54,254,2020-08-18 12:15:00
6,6413,4,0,0,2,18,86,2020-08-18 12:15:00
6,6414,6,3,3,4,24,82,2020-08-18 12:15:00
6,6431,5,0,0,5,24,25,2020-08-18 12:15:00
6,6432,2,0,0,2,6,23,2020-08-18 12:15:00
6,6433,2,0,0,2,3,19,2020-08-18 12:15:00
6,6434,3,0,0,3,7,22,2020-08-18 12:15:00
6,6435,7,0,0,4,19,72,2020-08-18 12:15:00
6,6436,2,1,0,2,6,21,2020-08-18 12:15:00
6,6437,2,0,0,2,17,109,2020-08-18 12:15:00
6,6438,2,0,0,2,15,17,2020-08-18 12:15:00
6,6439,2,0,0,2,10,8,2020-08-18 12:15:00
6,6440,5,0,0,5,14,81,2020-08-18 12:15:00
6,6531,6,3,1,4,51,204,2020-08-18 12:15:00
6,6532,2,0,0,2,12,49,2020-08-18 12:15:00
6,6533,4,1,1,4,27,32,2020-08-18 12:15:00
6,6534,3,0,0,3,25,128,2020-08-18 12:15:00
6,6535,4,0,0,4,21,16,2020-08-18 12:15:00
6,6611,6,2,1,6,47,154,2020-08-18 12:15:00
6,6631,5,0,0,3,13,79,2020-08-18 12:15:00
6,6632,3,0,0,3,34,42,2020-08-18 12:15:00
6,6633,4,0,0,4,13,21,2020-08-18 12:15:00
6,6634,3,0,0,3,27,16,2020-08-18 12:15:00
6,6635,7,0,0,7,41,83,2020-08-18 12:15:00
6,6636,3,0,0,3,19,25,2020-08-18 12:15:00
7,7111,6,1,1,4,64,74,2020-08-18 12:15:00
7,7131,2,0,0,2,10,16,2020-08-18 12:15:00
7,7132,2,1,0,2,3,12,2020-08-18 12:15:00
7,7133,6,0,0,4,30,23,2020-08-18 12:15:00
7,7134,2,0,0,2,5,15,2020-08-18 12:15:00
7,7135,2,0,0,2,5,8,2020-08-18 12:15:00
7,7137,4,1,0,4,22,24,2020-08-18 12:15:00
7,7138,7,0,0,5,25,63,2020-08-18 12:15:00
7,7140,2,0,0,2,5,9,2020-08-18 12:15:00
7,7141,5,0,0,5,18,28,2020-08-18 12:15:00
7,7143,4,1,0,4,7,34,2020-08-18 12:15:00
7,7211,6,2,2,3,44,83,2020-08-18 12:15:00
