bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,2,0,0,2,49,32,2020-07-04 12:15:00
1,1002,5,0,0,3,133,121,2020-07-04 12:15:00
1,1003,2,0,0,2,129,114,2020-07-04 12:15:00
1,1004,1,0,0,1,22,18,2020-07-04 12:15:00
1,1051,1,0,0,1,12,44,2020-07-04 12:15:00
1,1053,2,0,0,2,5,19,2020-07-04 12:15:00
1,1054,3,0,0,3,25,19,2020-07-04 12:15:00
1,1055,3,0,0,3,25,27,2020-07-04 12:15:00
1,1056,2,0,0,2,7,31,2020-07-04 12:15:00
1,1057,1,0,0,1,10,2,2020-07-04 12:15:00
1,1058,3,0,0,3,15,32,2020-07-04 12:15:00
1,1059,1,0,0,1,12,12,2020-07-04 12:15:00
1,1060,4,0,0,4,58,76,2020-07-04 12:15:00
1,1061,1,0,0,1,9,29,2020-07-04 12:15:00
1,1062,3,0,0,3,30,30,2020-07-04 12:15:00
2,2000,27,8,6,23,386,571,2020-07-04 12:15:00
3,3101,5,1,1,5,61,95,2020-07-04 12:15:00
3,3102,2,1,0,2,3,24,2020-07-04 12:15:00
3,3103,1,0,0,1,31,17,2020-07-04 12:15:00
3,3151,2,0,0,2,11,23,2020-07-04 12:15:00
3,3153,3,0,0,3,40,49,2020-07-04 12:15:00
3,3154,1,0,0,1,7,27,2020-07-04 12:15:00
3,3155,2,0,0,2,7,16,2020-07-04 12:15:00
3,3157,1,0,0,1,12,11,2020-07-04 12:15:00
3,3158,1,0,0,1,5,11,2020-07-04 12:15:00
3,3159,8,0,0,7,72,141,2020-07-04 12:15:00
3,3241,16,4,3,16,156,332,2020-07-04 12:15:00
3,3251,3,0,0,3,12,10,2020-07-04 12:15:00
3,3252,4,1,1,4,8,64,2020-07-04 12:15:00
3,3254,5,1,0,4,43,54,2020-07-04 12:15:00
3,3255,1,0,0,1,5,9,2020-07-04 12:15:00
3,3256,1,0,0,1,16,18,2020-07-04 12:15:00
3,3257,1,0,0,1,1,22,2020-07-04 12:15:00
3,3351,3,0,0,1,9,32,2020-07-04 12:15:00
3,3352,2,2,0,2,9,9,2020-07-04 12:15:00
3,3353,3,1,0,3,27,39,2020-07-04 12:15:00
3,3354,1,0,0,1,10,5,2020-07-04 12:15:00
3,3355,2,0,0,2,10,28,2020-07-04 12:15:00
3,3356,2,0,0,2,3,13,2020-07-04 12:15:00
3,3357,3,0,0,2,9,27,2020-07-04 12:15:00
3,3358,3,0,0,3,22,12,2020-07-04 12:15:00
3,3359,3,0,0,2,19,18,2020-07-04 12:15:00
3,3360,2,0,0,2,30,49,2020-07-04 12:15:00
3,3361,2,0,0,2,7,10,2020-07-04 12:15:00
3,3401,1,2,2,1,11,14,2020-07-04 12:15:00
3,3402,1,0,0,1,9,12,2020-07-04 12:15:00
3,3403,5,2,1,3,122,104,2020-07-04 12:15:00
3,3404,4,1,1,4,88,39,2020-07-04 12:15:00
3,3405,1,0,0,1,10,26,2020-07-04 12:15:00
3,3451,3,0,0,2,14,26,2020-07-04 12:15:00
3,3452,3,0,0,3,22,20,2020-07-04 12:15:00
3,3453,3,0,0,3,14,28,2020-07-04 12:15:00
3,3454,7,0,0,7,32,67,2020-07-04 12:15:00
3,3455,2,0,0,2,14,23,2020-07-04 12:15:00
3,3456,1,0,0,1,9,21,2020-07-04 12:15:00
3,3457,3,5,0,2,22,19,2020-07-04 12:15:00
3,3458,1,0,0,1,7,8,2020-07-04 12:15:00
3,3459,8,0,0,7,73,51,2020-07-04 12:15:00
3,3460,3,0,0,3,36,20,2020-07-04 12:15:00
3,3461,2,0,0,2,7,9,2020-07-04 12:15:00
3,3462,1,0,0,1,7,6,2020-07-04 12:15:00
4,4011,10,5,5,9,81,107,2020-07-04 12:15:00
4,4012,2,0,0,2,10,14,2020-07-04 12:15:00
5,5111,12,6,3,11,77,238,2020-07-04 12:15:00
5,5112,12,3,3,9,79,170,2020-07-04 12:15:00
5,5113,15,4,4,14,84,323,2020-07-04 12:15:00
5,5114,6,1,0,4,23,78,2020-07-04 12:15:00
5,5116,5,2,1,4,28,88,2020-07-04 12:15:00
5,5117,2,1,1,2,23,30,2020-07-04 12:15:00
5,5119,6,0,0,4,31,46,2020-07-04 12:15:00
5,5120,1,0,0,1,17,17,2020-07-04 12:15:00
5,5122,3,2,2,3,40,54,2020-07-04 12:15:00
5,5124,5,3,2,5,85,105,2020-07-04 12:15:00
5,5154,5,0,0,5,27,42,2020-07-04 12:15:00
5,5158,4,1,1,4,34,22,2020-07-04 12:15:00
5,5162,7,1,0,6,43,91,2020-07-04 12:15:00
5,5166,4,0,0,4,21,34,2020-07-04 12:15:00
5,5170,9,5,2,8,72,104,2020-07-04 12:15:00
5,5314,16,3,2,11,84,204,2020-07-04 12:15:00
5,5315,27,4,2,18,96,380,2020-07-04 12:15:00
5,5316,4,0,0,2,37,50,2020-07-04 12:15:00
5,5334,9,3,2,7,65,229,2020-07-04 12:15:00
5,5358,6,0,0,5,31,47,2020-07-04 12:15:00
5,5362,7,0,0,7,41,42,2020-07-04 12:15:00
5,5366,3,0,0,3,13,32,2020-07-04 12:15:00
5,5370,3,0,0,3,8,22,2020-07-04 12:15:00
5,5374,7,0,0,7,38,79,2020-07-04 12:15:00
5,5378,4,0,0,4,16,36,2020-07-04 12:15:00
5,5382,6,0,0,6,29,71,2020-07-04 12:15:00
5,5512,2,0,0,2,31,23,2020-07-04 12:15:00
5,5513,6,0,0,4,62,71,2020-07-04 12:15:00
