bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,2,1,1,2,49,34,2020-05-22 09:15:00
1,1002,4,1,0,3,105,127,2020-05-22 09:15:00
1,1003,2,1,1,2,128,115,2020-05-22 09:15:00
1,1004,1,0,0,1,28,12,2020-05-22 09:15:00
1,1051,1,3,2,1,56,32,2020-05-22 09:15:00
1,1053,2,0,0,2,8,16,2020-05-22 09:15:00
1,1054,3,0,0,3,19,25,2020-05-22 09:15:00
1,1055,3,0,0,3,24,28,2020-05-22 09:15:00
1,1056,2,1,0,2,7,26,2020-05-22 09:15:00
1,1057,1,0,0,1,5,7,2020-05-22 09:15:00
1,1058,3,0,0,3,19,31,2020-05-22 09:15:00
1,1059,1,3,1,1,11,13,2020-05-22 09:15:00
1,1060,4,0,0,4,56,74,2020-05-22 09:15:00
1,1061,1,0,0,1,15,25,2020-05-22 09:15:00
1,1062,3,1,1,3,28,28,2020-05-22 09:15:00
2,2000,28,32,25,24,372,600,2020-05-22 09:15:00
3,3101,5,1,0,5,73,83,2020-05-22 09:15:00
3,3102,2,0,0,2,11,16,2020-05-22 09:15:00
3,3103,1,0,0,1,31,17,2020-05-22 09:15:00
3,3151,2,0,0,2,14,14,2020-05-22 09:15:00
3,3153,3,2,0,3,52,43,2020-05-22 09:15:00
3,3154,1,0,0,1,21,15,2020-05-22 09:15:00
3,3155,2,0,0,2,4,19,2020-05-22 09:15:00
3,3157,1,0,0,1,8,14,2020-05-22 09:15:00
3,3158,1,1,1,1,8,8,2020-05-22 09:15:00
3,3159,8,7,3,7,91,129,2020-05-22 09:15:00
3,3241,16,19,10,16,144,347,2020-05-22 09:15:00
3,3251,3,1,0,3,7,2,2020-05-22 09:15:00
3,3252,4,2,2,4,11,49,2020-05-22 09:15:00
3,3254,5,2,1,4,36,56,2020-05-22 09:15:00
3,3255,1,0,0,1,4,10,2020-05-22 09:15:00
3,3256,1,0,0,1,20,14,2020-05-22 09:15:00
3,3257,1,0,0,1,4,19,2020-05-22 09:15:00
3,3351,3,0,0,1,11,30,2020-05-22 09:15:00
3,3352,1,0,0,1,2,4,2020-05-22 09:15:00
3,3353,3,0,0,3,22,40,2020-05-22 09:15:00
3,3354,1,0,0,1,20,5,2020-05-22 09:15:00
3,3355,2,0,0,2,15,23,2020-05-22 09:15:00
3,3356,2,0,0,2,3,12,2020-05-22 09:15:00
3,3357,3,0,0,2,10,24,2020-05-22 09:15:00
3,3358,3,0,0,3,15,20,2020-05-22 09:15:00
