bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,2,0,0,2,49,37,2020-06-11 12:15:00
1,1002,5,0,0,3,131,124,2020-06-11 12:15:00
1,1003,2,0,0,2,131,112,2020-06-11 12:15:00
1,1004,1,0,0,1,18,22,2020-06-11 12:15:00
1,1051,1,0,0,1,18,38,2020-06-11 12:15:00
1,1053,2,0,0,2,8,16,2020-06-11 12:15:00
1,1054,3,0,0,3,26,18,2020-06-11 12:15:00
1,1055,3,0,0,3,19,33,2020-06-11 12:15:00
1,1056,2,0,0,2,12,23,2020-06-11 12:15:00
1,1057,1,0,0,1,6,6,2020-06-11 12:15:00
1,1058,3,0,0,3,9,41,2020-06-11 12:15:00
1,1059,1,1,0,1,11,12,2020-06-11 12:15:00
1,1060,4,0,0,4,59,75,2020-06-11 12:15:00
1,1061,1,0,0,1,20,18,2020-06-11 12:15:00
1,1062,3,0,0,3,26,34,2020-06-11 12:15:00
2,2000,28,17,14,24,386,580,2020-06-11 12:15:00
3,3101,5,0,0,5,53,103,2020-06-11 12:15:00
3,3102,2,0,0,2,13,14,2020-06-11 12:15:00
3,3103,1,1,0,1,29,19,2020-06-11 12:15:00
3,3151,2,0,0,2,6,30,2020-06-11 12:15:00
3,3153,3,0,0,3,49,40,2020-06-11 12:15:00
3,3154,1,2,0,1,13,21,2020-06-11 12:15:00
3,3155,2,0,0,2,6,17,2020-06-11 12:15:00
3,3157,1,0,0,1,6,16,2020-06-11 12:15:00
3,3158,1,1,1,1,7,9,2020-06-11 12:15:00
3,3159,8,4,3,7,72,149,2020-06-11 12:15:00
3,3241,16,13,10,16,148,348,2020-06-11 12:15:00
3,3251,3,0,0,3,8,7,2020-06-11 12:15:00
3,3252,4,1,1,4,15,59,2020-06-11 12:15:00
3,3254,5,0,0,4,35,63,2020-06-11 12:15:00
3,3255,1,0,0,1,6,8,2020-06-11 12:15:00
3,3256,1,0,0,1,14,20,2020-06-11 12:15:00
3,3257,1,0,0,1,2,21,2020-06-11 12:15:00
3,3351,3,0,0,1,7,34,2020-06-11 12:15:00
3,3352,2,1,0,2,10,8,2020-06-11 12:15:00
3,3353,3,0,0,3,22,44,2020-06-11 12:15:00
3,3354,1,0,0,1,8,7,2020-06-11 12:15:00
3,3355,2,0,0,2,16,22,2020-06-11 12:15:00
3,3356,2,0,0,2,5,10,2020-06-11 12:15:00
3,3357,3,0,0,2,9,25,2020-06-11 12:15:00
3,3358,3,0,0,3,16,19,2020-06-11 12:15:00
3,3359,3,0,0,2,11,26,2020-06-11 12:15:00
3,3360,2,0,0,2,27,52,2020-06-11 12:15:00
3,3361,2,0,0,2,7,10,2020-06-11 12:15:00
3,3401,1,1,1,1,11,18,2020-06-11 12:15:00
3,3402,1,0,0,1,14,7,2020-06-11 12:15:00
3,3403,5,7,7,3,107,117,2020-06-11 12:15:00
3,3404,4,0,0,4,95,29,2020-06-11 12:15:00
3,3405,1,0,0,1,13,23,2020-06-11 12:15:00
3,3451,3,0,0,2,11,28,2020-06-11 12:15:00
3,3452,3,0,0,3,17,25,2020-06-11 12:15:00
3,3453,3,1,0,3,9,39,2020-06-11 12:15:00
3,3454,7,0,0,7,42,56,2020-06-11 12:15:00
3,3455,2,1,1,2,10,27,2020-06-11 12:15:00
3,3456,1,0,0,1,10,20,2020-06-11 12:15:00
3,3457,3,0,0,2,20,18,2020-06-11 12:15:00
3,3458,1,0,0,1,6,9,2020-06-11 12:15:00
3,3459,8,0,0,7,66,57,2020-06-11 12:15:00
3,3460,3,1,0,3,31,25,2020-06-11 12:15:00
3,3461,2,0,0,2,5,11,2020-06-11 12:15:00
3,3462,1,0,0,1,5,8,2020-06-11 12:15:00
4,4011,10,4,3,9,84,106,2020-06-11 12:15:00
4,4012,3,1,0,3,11,57,2020-06-11 12:15:00
5,5111,12,5,3,11,62,252,2020-06-11 12:15:00
5,5112,13,4,4,9,85,181,2020-06-11 12:15:00
5,5113,15,5,4,14,86,263,2020-06-11 12:15:00
5,5114,6,1,0,4,27,79,2020-06-11 12:15:00
5,5116,5,1,1,4,26,83,2020-06-11 12:15:00
5,5117,2,2,1,2,19,35,2020-06-11 12:15:00
5,5119,6,0,0,4,27,51,2020-06-11 12:15:00
5,5120,1,0,0,1,13,23,2020-06-11 12:15:00
5,5122,3,3,2,3,40,53,2020-06-11 12:15:00
5,5124,5,2,2,5,83,110,2020-06-11 12:15:00
5,5154,5,0,0,5,20,50,2020-06-11 12:15:00
5,5158,6,0,0,6,34,41,2020-06-11 12:15:00
5,5162,7,0,0,6,40,76,2020-06-11 12:15:00
5,5166,4,0,0,4,30,32,2020-06-11 12:15:00
5,5170,9,4,1,8,76,94,2020-06-11 12:15:00
5,5314,15,5,3,11,62,211,2020-06-11 12:15:00
5,5315,26,6,4,18,87,356,2020-06-11 12:15:00
5,5316,4,0,0,2,33,55,2020-06-11 12:15:00
5,5334,11,9,4,7,64,266,2020-06-11 12:15:00
5,5358,6,0,0,5,34,43,2020-06-11 12:15:00
5,5362,7,1,1,7,29,54,2020-06-11 12:15:00
5,5366,3,0,0,3,12,33,2020-06-11 12:15:00
5,5370,3,1,1,3,5,31,2020-06-11 12:15:00
5,5374,7,0,0,7,34,84,2020-06-11 12:15:00
5,5378,4,0,0,4,17,34,2020-06-11 12:15:00
5,5382,6,0,0,6,23,71,2020-06-11 12:15:00
5,5512,2,0,0,2,35,31,2020-06-11 12:15:00
