bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,0,0,2,19,36,2020-09-27 12:15:00
1,1002,5,1,1,3,104,123,2020-09-27 12:15:00
1,1003,2,0,0,2,102,115,2020-09-27 12:15:00
1,1004,1,2,2,1,5,20,2020-09-27 12:15:00
1,1051,1,0,0,1,12,42,2020-09-27 12:15:00
1,1053,2,0,0,2,10,14,2020-09-27 12:15:00
1,1054,3,0,0,3,12,27,2020-09-27 12:15:00
1,1055,3,0,0,3,14,37,2020-09-27 12:15:00
1,1056,2,1,0,2,9,31,2020-09-27 12:15:00
1,1057,1,0,0,1,5,7,2020-09-27 12:15:00
1,1058,5,0,0,3,17,37,2020-09-27 12:15:00
1,1059,1,0,0,1,8,16,2020-09-27 12:15:00
1,1060,4,0,0,4,52,64,2020-09-27 12:15:00
1,1061,3,0,0,1,17,32,2020-09-27 12:15:00
1,1062,3,1,0,3,25,30,2020-09-27 12:15:00
2,2000,33,17,9,23,254,561,2020-09-27 12:15:00
3,3101,7,0,0,5,63,87,2020-09-27 12:15:00
3,3102,2,0,0,2,13,16,2020-09-27 12:15:00
3,3103,1,0,0,1,9,27,2020-09-27 12:15:00
3,3151,2,0,0,2,6,27,2020-09-27 12:15:00
3,3153,3,0,0,3,48,34,2020-09-27 12:15:00
3,3154,1,0,0,1,10,24,2020-09-27 12:15:00
3,3155,2,0,0,2,10,13,2020-09-27 12:15:00
3,3157,1,1,0,1,9,13,2020-09-27 12:15:00
3,3158,1,1,0,1,6,10,2020-09-27 12:15:00
3,3159,8,2,2,7,61,134,2020-09-27 12:15:00
3,3241,18,9,6,16,135,351,2020-09-27 12:15:00
3,3251,3,0,0,3,7,10,2020-09-27 12:15:00
3,3252,6,2,1,4,20,56,2020-09-27 12:15:00
3,3254,7,0,0,4,45,47,2020-09-27 12:15:00
3,3255,1,0,0,1,1,10,2020-09-27 12:15:00
3,3256,1,0,0,1,13,13,2020-09-27 12:15:00
3,3257,1,2,0,1,7,16,2020-09-27 12:15:00
3,3351,3,1,1,1,14,27,2020-09-27 12:15:00
3,3352,2,0,0,2,16,10,2020-09-27 12:15:00
3,3353,3,1,1,3,16,25,2020-09-27 12:15:00
3,3354,1,0,0,1,8,7,2020-09-27 12:15:00
3,3355,4,0,0,2,16,38,2020-09-27 12:15:00
3,3356,3,0,0,2,4,11,2020-09-27 12:15:00
3,3357,3,1,1,2,13,25,2020-09-27 12:15:00
3,3358,3,0,0,3,5,29,2020-09-27 12:15:00
3,3359,3,0,0,2,10,23,2020-09-27 12:15:00
3,3360,2,0,0,2,19,63,2020-09-27 12:15:00
3,3361,2,0,0,2,4,11,2020-09-27 12:15:00
3,3401,1,0,0,1,3,13,2020-09-27 12:15:00
3,3402,1,0,0,1,7,13,2020-09-27 12:15:00
3,3403,5,2,0,3,46,97,2020-09-27 12:15:00
3,3404,5,2,1,4,25,97,2020-09-27 12:15:00
3,3405,2,0,0,1,22,18,2020-09-27 12:15:00
3,3451,3,0,0,2,8,25,2020-09-27 12:15:00
3,3452,4,1,0,3,12,27,2020-09-27 12:15:00
3,3453,3,0,0,3,19,15,2020-09-27 12:15:00
3,3454,11,0,0,7,35,84,2020-09-27 12:15:00
3,3455,2,0,0,2,12,25,2020-09-27 12:15:00
3,3456,1,0,0,1,13,17,2020-09-27 12:15:00
3,3457,4,0,0,2,16,26,2020-09-27 12:15:00
3,3458,1,0,0,1,5,5,2020-09-27 12:15:00
3,3459,7,0,0,6,61,52,2020-09-27 12:15:00
3,3460,5,0,0,3,14,27,2020-09-27 12:15:00
3,3461,2,0,0,2,8,9,2020-09-27 12:15:00
3,3462,1,0,0,1,1,7,2020-09-27 12:15:00
4,4011,10,2,0,9,40,130,2020-09-27 12:15:00
