bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,0,0,2,16,39,2020-09-17 12:15:00
1,1002,5,0,0,3,105,124,2020-09-17 12:15:00
1,1003,2,0,0,2,101,116,2020-09-17 12:15:00
1,1004,1,0,0,1,7,18,2020-09-17 12:15:00
1,1051,1,0,0,1,13,41,2020-09-17 12:15:00
1,1053,2,0,0,2,14,10,2020-09-17 12:15:00
1,1054,3,0,0,3,12,27,2020-09-17 12:15:00
1,1055,3,0,0,3,10,41,2020-09-17 12:15:00
1,1056,2,0,0,2,9,31,2020-09-17 12:15:00
1,1057,1,0,0,1,5,7,2020-09-17 12:15:00
1,1058,5,0,0,3,22,32,2020-09-17 12:15:00
1,1059,1,0,0,1,10,14,2020-09-17 12:15:00
1,1060,4,0,0,4,38,82,2020-09-17 12:15:00
1,1061,3,0,0,1,13,36,2020-09-17 12:15:00
1,1062,3,0,0,3,16,39,2020-09-17 12:15:00
2,2000,34,12,7,24,221,607,2020-09-17 12:15:00
3,3101,7,2,0,5,40,110,2020-09-17 12:15:00
3,3102,2,0,0,2,13,16,2020-09-17 12:15:00
3,3103,1,0,0,1,5,31,2020-09-17 12:15:00
3,3151,2,0,0,2,5,26,2020-09-17 12:15:00
3,3153,3,0,0,3,38,44,2020-09-17 12:15:00
3,3154,1,0,0,1,13,21,2020-09-17 12:15:00
3,3155,2,0,0,2,9,14,2020-09-17 12:15:00
3,3157,1,0,0,1,10,12,2020-09-17 12:15:00
3,3158,1,0,0,1,6,10,2020-09-17 12:15:00
3,3159,8,1,0,7,55,146,2020-09-17 12:15:00
3,3241,18,7,6,16,146,342,2020-09-17 12:15:00
3,3251,3,0,0,3,10,7,2020-09-17 12:15:00
3,3252,6,1,0,4,20,55,2020-09-17 12:15:00
3,3254,7,0,0,4,46,46,2020-09-17 12:15:00
3,3255,1,0,0,1,2,12,2020-09-17 12:15:00
3,3256,1,0,0,1,7,19,2020-09-17 12:15:00
3,3257,1,2,1,1,0,23,2020-09-17 12:15:00
3,3351,3,1,1,1,10,31,2020-09-17 12:15:00
3,3352,2,0,0,2,19,7,2020-09-17 12:15:00
3,3353,3,1,1,3,6,35,2020-09-17 12:15:00
3,3354,1,0,0,1,6,9,2020-09-17 12:15:00
3,3355,4,0,0,2,20,34,2020-09-17 12:15:00
3,3356,3,1,0,2,7,8,2020-09-17 12:15:00
3,3357,3,0,0,2,6,32,2020-09-17 12:15:00
3,3358,3,0,0,3,8,26,2020-09-17 12:15:00
3,3359,3,0,0,2,11,22,2020-09-17 12:15:00
3,3360,2,0,0,2,18,64,2020-09-17 12:15:00
3,3361,2,0,0,2,0,15,2020-09-17 12:15:00
3,3401,1,0,0,1,7,15,2020-09-17 12:15:00
3,3402,1,0,0,1,8,12,2020-09-17 12:15:00
3,3403,5,0,0,3,33,116,2020-09-17 12:15:00
3,3404,5,0,0,4,22,100,2020-09-17 12:15:00
3,3405,2,0,0,1,12,28,2020-09-17 12:15:00
3,3451,3,0,0,2,4,29,2020-09-17 12:15:00
3,3452,4,0,0,3,11,33,2020-09-17 12:15:00
3,3453,3,0,0,3,15,19,2020-09-17 12:15:00
3,3454,11,0,0,7,28,93,2020-09-17 12:15:00
3,3455,2,0,0,2,9,28,2020-09-17 12:15:00
3,3456,1,0,0,1,10,20,2020-09-17 12:15:00
3,3457,4,0,0,2,21,24,2020-09-17 12:15:00
3,3458,1,0,0,1,1,9,2020-09-17 12:15:00
3,3459,7,1,0,6,56,69,2020-09-17 12:15:00
3,3460,5,0,0,3,15,26,2020-09-17 12:15:00
3,3461,2,0,0,2,4,13,2020-09-17 12:15:00
3,3462,1,0,0,1,5,3,2020-09-17 12:15:00
4,4011,10,2,1,9,32,142,2020-09-17 12:15:00
4,4012,4,2,0,3,27,40,2020-09-17 12:15:00
5,5111,13,3,0,11,115,217,2020-09-17 12:15:00
5,5112,16,4,0,9,90,182,2020-09-17 12:15:00
5,5113,17,4,3,14,76,347,2020-09-17 12:15:00
5,5114,7,0,0,4,17,82,2020-09-17 12:15:00
5,5116,6,1,0,4,12,87,2020-09-17 12:15:00
5,5117,2,0,0,2,27,28,2020-09-17 12:15:00
5,5119,7,3,1,4,33,60,2020-09-17 12:15:00
5,5120,1,2,0,1,15,21,2020-09-17 12:15:00
5,5122,4,1,1,3,32,54,2020-09-17 12:15:00
5,5124,7,2,2,5,38,124,2020-09-17 12:15:00
5,5154,8,0,0,5,28,48,2020-09-17 12:15:00
