bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,2,0,0,2,48,34,2020-07-06 12:15:00
1,1002,5,0,0,3,142,113,2020-07-06 12:15:00
1,1003,2,0,0,2,130,113,2020-07-06 12:15:00
1,1004,1,0,0,1,21,19,2020-07-06 12:15:00
1,1051,1,0,0,1,16,40,2020-07-06 12:15:00
1,1053,2,0,0,2,20,18,2020-07-06 12:15:00
1,1054,3,0,0,3,25,19,2020-07-06 12:15:00
1,1055,3,0,0,3,27,25,2020-07-06 12:15:00
1,1056,2,0,0,2,9,31,2020-07-06 12:15:00
1,1057,1,0,0,1,8,4,2020-07-06 12:15:00
1,1058,3,0,0,3,13,37,2020-07-06 12:15:00
1,1059,1,0,0,1,12,12,2020-07-06 12:15:00
1,1060,4,0,0,4,53,81,2020-07-06 12:15:00
1,1061,1,0,0,1,12,26,2020-07-06 12:15:00
1,1062,3,0,0,3,29,31,2020-07-06 12:15:00
2,2000,27,8,6,23,408,546,2020-07-06 12:15:00
3,3101,5,1,1,5,69,87,2020-07-06 12:15:00
3,3102,2,0,0,2,4,23,2020-07-06 12:15:00
3,3103,1,3,0,1,26,22,2020-07-06 12:15:00
3,3151,2,0,0,2,8,28,2020-07-06 12:15:00
3,3153,3,0,0,3,45,44,2020-07-06 12:15:00
3,3154,1,0,0,1,10,24,2020-07-06 12:15:00
3,3155,2,0,0,2,11,11,2020-07-06 12:15:00
3,3157,1,0,0,1,13,9,2020-07-06 12:15:00
3,3158,1,0,0,1,6,10,2020-07-06 12:15:00
3,3159,8,0,0,7,81,131,2020-07-06 12:15:00
3,3241,16,6,3,16,148,338,2020-07-06 12:15:00
3,3251,3,0,0,3,12,7,2020-07-06 12:15:00
3,3252,4,1,1,4,11,63,2020-07-06 12:15:00
3,3254,5,0,0,4,47,56,2020-07-06 12:15:00
3,3255,1,0,0,1,8,6,2020-07-06 12:15:00
3,3256,1,0,0,1,14,20,2020-07-06 12:15:00
3,3257,1,0,0,1,2,21,2020-07-06 12:15:00
3,3351,3,1,1,1,13,28,2020-07-06 12:15:00
3,3352,2,1,0,2,10,8,2020-07-06 12:15:00
3,3353,3,1,0,3,27,39,2020-07-06 12:15:00
3,3354,1,0,0,1,10,5,2020-07-06 12:15:00
3,3355,2,0,0,2,14,24,2020-07-06 12:15:00
3,3356,2,0,0,2,4,11,2020-07-06 12:15:00
3,3357,3,0,0,2,9,29,2020-07-06 12:15:00
3,3358,3,0,0,3,16,13,2020-07-06 12:15:00
3,3359,3,0,0,2,17,20,2020-07-06 12:15:00
3,3360,2,0,0,2,29,50,2020-07-06 12:15:00
3,3361,2,0,0,2,5,14,2020-07-06 12:15:00
3,3401,1,2,2,1,13,14,2020-07-06 12:15:00
3,3402,1,0,0,1,13,8,2020-07-06 12:15:00
3,3403,5,1,0,3,123,102,2020-07-06 12:15:00
3,3404,4,1,1,4,91,36,2020-07-06 12:15:00
3,3405,1,0,0,1,12,24,2020-07-06 12:15:00
3,3451,3,0,0,2,15,25,2020-07-06 12:15:00
3,3452,3,0,0,3,21,21,2020-07-06 12:15:00
3,3453,3,0,0,3,15,26,2020-07-06 12:15:00
3,3454,7,0,0,7,33,65,2020-07-06 12:15:00
3,3455,2,0,0,2,11,26,2020-07-06 12:15:00
3,3456,1,0,0,1,8,22,2020-07-06 12:15:00
3,3457,3,0,0,2,31,10,2020-07-06 12:15:00
3,3458,1,0,0,1,6,9,2020-07-06 12:15:00
3,3459,8,0,0,7,70,55,2020-07-06 12:15:00
3,3460,3,0,0,3,40,16,2020-07-06 12:15:00
3,3461,1,0,0,1,3,3,2020-07-06 12:15:00
3,3462,1,0,0,1,6,7,2020-07-06 12:15:00
