bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,2,0,0,2,34,39,2020-08-02 12:15:00
1,1002,5,2,0,3,140,115,2020-08-02 12:15:00
1,1003,2,0,0,2,130,113,2020-08-02 12:15:00
1,1004,1,0,0,1,10,15,2020-08-02 12:15:00
1,1051,1,1,1,1,21,35,2020-08-02 12:15:00
1,1053,2,0,0,2,12,12,2020-08-02 12:15:00
1,1054,3,0,0,3,24,20,2020-08-02 12:15:00
1,1055,3,0,0,3,24,27,2020-08-02 12:15:00
1,1056,2,0,0,2,18,22,2020-08-02 12:15:00
1,1057,1,1,1,1,4,8,2020-08-02 12:15:00
1,1058,5,1,1,3,19,39,2020-08-02 12:15:00
1,1059,1,0,0,1,15,9,2020-08-02 12:15:00
1,1060,4,0,0,4,62,68,2020-08-02 12:15:00
1,1061,3,0,0,1,21,30,2020-08-02 12:15:00
1,1062,3,0,0,3,26,34,2020-08-02 12:15:00
2,2000,32,9,6,24,390,611,2020-08-02 12:15:00
3,3101,7,0,0,5,68,88,2020-08-02 12:15:00
3,3102,2,0,0,2,15,13,2020-08-02 12:15:00
3,3103,1,0,0,1,16,18,2020-08-02 12:15:00
3,3151,2,0,0,2,16,20,2020-08-02 12:15:00
3,3153,3,0,0,3,58,44,2020-08-02 12:15:00
3,3154,1,1,0,1,10,25,2020-08-02 12:15:00
3,3155,2,0,0,2,11,12,2020-08-02 12:15:00
3,3157,1,2,0,1,2,20,2020-08-02 12:15:00
3,3158,1,0,0,1,5,11,2020-08-02 12:15:00
3,3159,8,0,0,7,64,139,2020-08-02 12:15:00
3,3241,19,7,6,16,169,336,2020-08-02 12:15:00
3,3251,3,0,0,3,7,8,2020-08-02 12:15:00
3,3252,6,2,1,4,16,58,2020-08-02 12:15:00
3,3254,7,0,0,4,49,64,2020-08-02 12:15:00
3,3255,1,0,0,1,1,10,2020-08-02 12:15:00
3,3256,1,0,0,1,18,16,2020-08-02 12:15:00
3,3257,1,0,0,1,4,19,2020-08-02 12:15:00
3,3351,3,0,0,1,13,28,2020-08-02 12:15:00
3,3352,2,0,0,2,9,7,2020-08-02 12:15:00
3,3353,3,0,0,3,22,48,2020-08-02 12:15:00
3,3354,1,0,0,1,8,7,2020-08-02 12:15:00
3,3355,2,0,0,2,23,20,2020-08-02 12:15:00
3,3356,3,0,0,2,9,10,2020-08-02 12:15:00
3,3357,3,0,0,2,18,18,2020-08-02 12:15:00
3,3358,3,0,0,3,6,22,2020-08-02 12:15:00
3,3359,3,0,0,2,14,23,2020-08-02 12:15:00
3,3360,2,0,0,2,28,51,2020-08-02 12:15:00
