bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,2,1,1,2,52,32,2020-05-19 09:15:00
1,1002,5,2,1,3,124,114,2020-05-19 09:15:00
1,1003,2,1,1,2,118,105,2020-05-19 09:15:00
1,1004,1,0,0,1,22,18,2020-05-19 09:15:00
1,1051,1,2,2,1,56,32,2020-05-19 09:15:00
1,1053,2,0,0,2,4,20,2020-05-19 09:15:00
1,1054,3,0,0,3,22,22,2020-05-19 09:15:00
1,1055,3,0,0,3,18,34,2020-05-19 09:15:00
1,1056,2,1,0,2,6,27,2020-05-19 09:15:00
1,1057,1,0,0,1,5,7,2020-05-19 09:15:00
1,1058,3,1,0,3,26,24,2020-05-19 09:15:00
1,1059,1,1,0,1,12,12,2020-05-19 09:15:00
1,1060,4,0,0,4,65,72,2020-05-19 09:15:00
1,1061,1,0,0,1,13,27,2020-05-19 09:15:00
1,1062,3,1,1,3,26,34,2020-05-19 09:15:00
2,2000,28,44,30,24,402,578,2020-05-19 09:15:00
3,3101,5,0,0,5,63,93,2020-05-19 09:15:00
3,3102,2,1,1,2,11,15,2020-05-19 09:15:00
3,3103,1,0,0,1,28,20,2020-05-19 09:15:00
3,3151,2,0,0,2,14,14,2020-05-19 09:15:00
3,3153,3,2,0,3,49,40,2020-05-19 09:15:00
3,3154,1,0,0,1,18,20,2020-05-19 09:15:00
3,3155,2,0,0,2,7,16,2020-05-19 09:15:00
3,3157,1,0,0,1,9,13,2020-05-19 09:15:00
3,3158,1,3,3,1,5,11,2020-05-19 09:15:00
3,3159,7,3,3,7,68,130,2020-05-19 09:15:00
3,3241,16,17,11,16,158,337,2020-05-19 09:15:00
3,3251,3,1,0,3,11,5,2020-05-19 09:15:00
3,3252,4,1,1,4,13,59,2020-05-19 09:15:00
3,3254,5,2,2,4,37,59,2020-05-19 09:15:00
3,3255,1,0,0,1,6,8,2020-05-19 09:15:00
3,3256,1,0,0,1,18,16,2020-05-19 09:15:00
3,3257,1,1,1,1,7,17,2020-05-19 09:15:00
3,3351,3,0,0,1,15,26,2020-05-19 09:15:00
3,3352,2,0,0,2,7,11,2020-05-19 09:15:00
3,3353,3,1,0,3,25,39,2020-05-19 09:15:00
3,3354,1,0,0,1,26,3,2020-05-19 09:15:00
3,3355,2,0,0,2,17,21,2020-05-19 09:15:00
3,3356,2,0,0,2,2,12,2020-05-19 09:15:00
3,3357,3,0,0,2,9,25,2020-05-19 09:15:00
3,3358,3,0,0,3,20,15,2020-05-19 09:15:00
3,3359,3,0,0,2,13,24,2020-05-19 09:15:00
3,3360,2,0,0,2,40,39,2020-05-19 09:15:00
3,3361,2,1,0,2,7,10,2020-05-19 09:15:00
3,3401,1,2,2,1,16,13,2020-05-19 09:15:00
3,3402,1,0,0,1,15,6,2020-05-19 09:15:00
3,3403,4,8,5,3,92,94,2020-05-19 09:15:00
3,3404,4,3,2,4,104,46,2020-05-19 09:15:00
3,3405,1,1,1,1,10,24,2020-05-19 09:15:00
3,3451,3,2,0,2,12,28,2020-05-19 09:15:00
