bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,2,0,0,2,50,33,2020-06-06 12:15:00
1,1002,5,0,0,3,134,124,2020-06-06 12:15:00
1,1003,2,0,0,2,132,111,2020-06-06 12:15:00
1,1004,1,0,0,1,21,19,2020-06-06 12:15:00
1,1051,1,0,0,1,24,32,2020-06-06 12:15:00
1,1053,2,0,0,2,10,14,2020-06-06 12:15:00
1,1054,3,0,0,3,22,22,2020-06-06 12:15:00
1,1055,3,0,0,3,18,34,2020-06-06 12:15:00
1,1056,2,0,0,2,8,27,2020-06-06 12:15:00
1,1057,1,0,0,1,5,7,2020-06-06 12:15:00
1,1058,3,0,0,3,12,36,2020-06-06 12:15:00
1,1059,1,3,0,1,11,13,2020-06-06 12:15:00
1,1060,4,1,0,4,59,71,2020-06-06 12:15:00
1,1061,1,0,0,1,18,22,2020-06-06 12:15:00
1,1062,3,0,0,3,27,33,2020-06-06 12:15:00
2,2000,26,19,16,23,384,555,2020-06-06 12:15:00
3,3101,5,1,1,5,69,90,2020-06-06 12:15:00
3,3102,2,0,0,2,7,20,2020-06-06 12:15:00
3,3103,1,2,0,1,26,22,2020-06-06 12:15:00
3,3151,2,0,0,2,7,29,2020-06-06 12:15:00
3,3153,3,0,0,3,52,37,2020-06-06 12:15:00
3,3154,1,2,0,1,15,19,2020-06-06 12:15:00
3,3155,2,0,0,2,7,16,2020-06-06 12:15:00
3,3157,1,0,0,1,2,17,2020-06-06 12:15:00
3,3158,1,2,2,1,5,11,2020-06-06 12:15:00
3,3159,8,4,2,7,79,144,2020-06-06 12:15:00
3,3241,16,17,11,16,138,351,2020-06-06 12:15:00
3,3251,3,0,0,3,8,5,2020-06-06 12:15:00
3,3252,4,1,1,4,11,61,2020-06-06 12:15:00
3,3254,5,0,0,4,37,61,2020-06-06 12:15:00
3,3255,1,0,0,1,6,10,2020-06-06 12:15:00
3,3256,1,0,0,1,14,20,2020-06-06 12:15:00
3,3257,1,0,0,1,5,18,2020-06-06 12:15:00
3,3351,3,1,0,1,9,32,2020-06-06 12:15:00
3,3352,2,1,0,2,9,9,2020-06-06 12:15:00
3,3353,3,1,0,3,24,42,2020-06-06 12:15:00
3,3354,1,0,0,1,16,7,2020-06-06 12:15:00
3,3355,2,0,0,2,13,25,2020-06-06 12:15:00
3,3356,2,0,0,2,6,9,2020-06-06 12:15:00
3,3357,3,0,0,2,9,23,2020-06-06 12:15:00
3,3358,3,0,0,3,20,15,2020-06-06 12:15:00
3,3359,3,0,0,2,12,25,2020-06-06 12:15:00
3,3360,2,0,0,2,27,53,2020-06-06 12:15:00
3,3361,2,1,0,2,7,10,2020-06-06 12:15:00
3,3401,1,0,0,1,13,14,2020-06-06 12:15:00
