bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,0,0,2,22,33,2020-09-06 12:15:00
1,1002,5,1,0,3,115,112,2020-09-06 12:15:00
1,1003,2,1,0,2,117,100,2020-09-06 12:15:00
1,1004,1,0,0,1,9,16,2020-09-06 12:15:00
1,1051,1,0,0,1,18,36,2020-09-06 12:15:00
1,1053,2,0,0,2,11,13,2020-09-06 12:15:00
1,1054,3,0,0,3,17,22,2020-09-06 12:15:00
1,1055,3,0,0,3,16,36,2020-09-06 12:15:00
1,1056,2,1,1,2,19,20,2020-09-06 12:15:00
1,1057,1,0,0,1,6,6,2020-09-06 12:15:00
1,1058,5,0,0,3,18,36,2020-09-06 12:15:00
1,1059,1,0,0,1,11,13,2020-09-06 12:15:00
1,1060,4,0,0,4,47,69,2020-09-06 12:15:00
1,1061,3,0,0,1,20,29,2020-09-06 12:15:00
1,1062,3,0,0,3,25,30,2020-09-06 12:15:00
2,2000,34,8,5,24,317,558,2020-09-06 12:15:00
3,3101,7,1,0,5,53,97,2020-09-06 12:15:00
3,3102,2,0,0,2,9,20,2020-09-06 12:15:00
3,3103,1,0,0,1,14,20,2020-09-06 12:15:00
3,3151,2,0,0,2,8,28,2020-09-06 12:15:00
3,3153,3,0,0,3,33,49,2020-09-06 12:15:00
3,3154,1,0,0,1,15,19,2020-09-06 12:15:00
3,3155,2,0,0,2,11,12,2020-09-06 12:15:00
3,3157,1,0,0,1,12,10,2020-09-06 12:15:00
3,3158,1,0,0,1,6,10,2020-09-06 12:15:00
3,3159,8,1,0,7,66,126,2020-09-06 12:15:00
3,3241,18,6,4,16,130,336,2020-09-06 12:15:00
3,3251,3,0,0,3,11,6,2020-09-06 12:15:00
3,3252,6,1,0,4,19,56,2020-09-06 12:15:00
3,3254,7,2,2,4,41,49,2020-09-06 12:15:00
3,3255,1,0,0,1,3,11,2020-09-06 12:15:00
3,3256,1,0,0,1,11,15,2020-09-06 12:15:00
3,3257,1,0,0,1,5,18,2020-09-06 12:15:00
3,3351,3,1,1,1,10,31,2020-09-06 12:15:00
3,3352,2,0,0,2,22,4,2020-09-06 12:15:00
3,3353,3,1,0,3,8,32,2020-09-06 12:15:00
3,3354,1,0,0,1,10,5,2020-09-06 12:15:00
3,3355,4,0,0,2,20,39,2020-09-06 12:15:00
