bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,0,0,2,20,35,2020-09-08 12:15:00
1,1002,5,0,0,3,112,117,2020-09-08 12:15:00
1,1003,2,1,0,2,106,111,2020-09-08 12:15:00
1,1004,1,0,0,1,8,17,2020-09-08 12:15:00
1,1051,1,0,0,1,8,46,2020-09-08 12:15:00
1,1053,2,0,0,2,9,15,2020-09-08 12:15:00
1,1054,3,0,0,3,11,28,2020-09-08 12:15:00
1,1055,3,0,0,3,13,39,2020-09-08 12:15:00
1,1056,2,1,1,2,7,31,2020-09-08 12:15:00
1,1057,1,0,0,1,4,8,2020-09-08 12:15:00
1,1058,5,0,0,3,12,42,2020-09-08 12:15:00
1,1059,1,0,0,1,10,14,2020-09-08 12:15:00
1,1060,4,0,0,4,42,78,2020-09-08 12:15:00
1,1061,3,0,0,1,21,28,2020-09-08 12:15:00
1,1062,3,0,0,3,21,34,2020-09-08 12:15:00
2,2000,34,7,5,24,283,593,2020-09-08 12:15:00
3,3101,7,1,0,5,51,99,2020-09-08 12:15:00
3,3102,2,0,0,2,12,17,2020-09-08 12:15:00
3,3103,1,2,0,1,17,17,2020-09-08 12:15:00
3,3151,2,0,0,2,4,32,2020-09-08 12:15:00
3,3153,3,0,0,3,33,49,2020-09-08 12:15:00
3,3154,1,0,0,1,14,20,2020-09-08 12:15:00
3,3155,2,0,0,2,14,9,2020-09-08 12:15:00
3,3157,1,0,0,1,14,8,2020-09-08 12:15:00
3,3158,1,0,0,1,6,10,2020-09-08 12:15:00
3,3159,8,1,0,7,55,143,2020-09-08 12:15:00
3,3241,19,6,4,16,143,350,2020-09-08 12:15:00
3,3251,3,0,0,3,8,9,2020-09-08 12:15:00
3,3252,6,1,0,4,19,56,2020-09-08 12:15:00
3,3254,7,2,2,4,37,55,2020-09-08 12:15:00
3,3255,1,0,0,1,5,9,2020-09-08 12:15:00
3,3256,1,0,0,1,11,15,2020-09-08 12:15:00
3,3257,1,0,0,1,1,22,2020-09-08 12:15:00
3,3351,3,1,1,1,7,34,2020-09-08 12:15:00
3,3352,2,0,0,2,22,4,2020-09-08 12:15:00
3,3353,3,0,0,3,1,40,2020-09-08 12:15:00
3,3354,1,0,0,1,11,4,2020-09-08 12:15:00
3,3355,4,0,0,2,16,38,2020-09-08 12:15:00
