bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,0,0,2,23,28,2020-11-06 12:15:00
1,1002,5,3,1,3,57,109,2020-11-06 12:15:00
1,1003,2,4,1,2,45,109,2020-11-06 12:15:00
1,1004,1,0,0,1,9,16,2020-11-06 12:15:00
1,1051,1,3,0,1,2,42,2020-11-06 12:15:00
1,1053,2,1,1,2,7,13,2020-11-06 12:15:00
1,1054,3,0,0,3,16,23,2020-11-06 12:15:00
1,1055,3,3,0,3,23,28,2020-11-06 12:15:00
1,1056,2,2,1,2,12,25,2020-11-06 12:15:00
1,1057,1,4,3,1,2,10,2020-11-06 12:15:00
1,1058,5,0,0,3,14,28,2020-11-06 12:15:00
1,1059,1,1,0,1,9,15,2020-11-06 12:15:00
1,1060,4,2,1,4,45,71,2020-11-06 12:15:00
1,1061,3,0,0,1,22,27,2020-11-06 12:15:00
1,1062,3,4,2,3,11,38,2020-11-06 12:15:00
2,2000,34,59,33,24,147,596,2020-11-06 12:15:00
3,3101,7,4,3,5,46,99,2020-11-06 12:15:00
3,3102,2,6,5,2,13,16,2020-11-06 12:15:00
3,3103,1,1,0,1,5,31,2020-11-06 12:15:00
3,3151,2,2,0,2,8,28,2020-11-06 12:15:00
3,3153,2,1,1,2,18,27,2020-11-06 12:15:00
3,3154,1,0,0,1,11,15,2020-11-06 12:15:00
3,3155,2,1,0,2,9,14,2020-11-06 12:15:00
3,3157,1,1,0,1,13,9,2020-11-06 12:15:00
3,3158,1,1,1,1,4,12,2020-11-06 12:15:00
3,3159,8,7,4,7,56,130,2020-11-06 12:15:00
3,3241,18,25,17,16,193,338,2020-11-06 12:15:00
3,3251,3,6,6,3,5,14,2020-11-06 12:15:00
3,3252,6,1,1,4,11,58,2020-11-06 12:15:00
3,3254,7,4,3,4,17,59,2020-11-06 12:15:00
3,3255,1,0,0,1,0,11,2020-11-06 12:15:00
3,3256,1,0,0,1,6,18,2020-11-06 12:15:00
3,3257,1,4,1,1,10,15,2020-11-06 12:15:00
3,3351,2,5,4,1,9,26,2020-11-06 12:15:00
3,3352,2,3,2,2,5,10,2020-11-06 12:15:00
3,3353,3,1,1,3,8,28,2020-11-06 12:15:00
3,3354,1,0,0,1,0,8,2020-11-06 12:15:00
3,3355,4,2,1,2,4,40,2020-11-06 12:15:00
3,3356,3,3,2,2,0,13,2020-11-06 12:15:00
3,3357,3,5,3,2,4,34,2020-11-06 12:15:00
3,3358,2,3,0,2,4,16,2020-11-06 12:15:00
3,3359,3,1,1,2,7,26,2020-11-06 12:15:00
3,3360,2,0,0,2,25,57,2020-11-06 12:15:00
3,3361,2,1,1,2,4,11,2020-11-06 12:15:00
3,3401,1,7,6,1,8,17,2020-11-06 12:15:00
3,3402,1,2,0,1,1,19,2020-11-06 12:15:00
3,3403,5,10,7,3,21,91,2020-11-06 12:15:00
3,3404,5,12,4,4,19,96,2020-11-06 12:15:00
3,3405,2,0,0,1,13,27,2020-11-06 12:15:00
3,3451,3,1,0,2,2,31,2020-11-06 12:15:00
3,3452,4,6,1,3,9,30,2020-11-06 12:15:00
3,3453,3,9,6,3,7,21,2020-11-06 12:15:00
3,3454,10,7,5,6,48,45,2020-11-06 12:15:00
3,3455,2,0,0,2,9,28,2020-11-06 12:15:00
3,3456,1,4,4,1,12,20,2020-11-06 12:15:00
3,3457,6,3,1,4,21,16,2020-11-06 12:15:00
3,3458,1,1,0,1,1,7,2020-11-06 12:15:00
3,3459,7,2,0,6,56,64,2020-11-06 12:15:00
3,3460,5,3,2,3,10,26,2020-11-06 12:15:00
3,3461,2,0,0,2,3,14,2020-11-06 12:15:00
3,3462,1,0,0,1,3,5,2020-11-06 12:15:00
4,4011,10,25,15,9,35,146,2020-11-06 12:15:00
4,4012,4,4,2,3,8,51,2020-11-06 12:15:00
5,5111,13,41,21,11,49,245,2020-11-06 12:15:00
5,5112,16,37,24,9,27,208,2020-11-06 12:15:00
5,5113,16,38,32,13,55,335,2020-11-06 12:15:00
5,5114,7,15,11,4,18,85,2020-11-06 12:15:00
5,5116,6,19,13,4,16,79,2020-11-06 12:15:00
5,5117,2,5,1,2,12,23,2020-11-06 12:15:00
5,5119,7,11,7,4,37,61,2020-11-06 12:15:00
5,5120,1,8,5,1,4,26,2020-11-06 12:15:00
5,5122,4,9,7,3,28,58,2020-11-06 12:15:00
5,5124,7,14,12,5,25,123,2020-11-06 12:15:00
5,5154,8,8,3,5,25,46,2020-11-06 12:15:00
5,5158,7,10,4,6,18,44,2020-11-06 12:15:00
5,5162,7,9,3,5,26,83,2020-11-06 12:15:00
5,5166,4,6,6,4,11,26,2020-11-06 12:15:00
5,5170,11,37,10,8,42,102,2020-11-06 12:15:00
5,5314,17,19,15,11,53,219,2020-11-06 12:15:00
5,5315,31,76,40,18,29,428,2020-11-06 12:15:00
5,5316,5,7,1,2,23,78,2020-11-06 12:15:00
5,5334,13,48,38,7,24,270,2020-11-06 12:15:00
5,5358,7,12,9,5,18,49,2020-11-06 12:15:00
5,5362,7,20,6,7,22,52,2020-11-06 12:15:00
5,5366,3,6,2,3,7,21,2020-11-06 12:15:00
5,5370,3,7,5,3,4,32,2020-11-06 12:15:00
5,5374,6,7,3,6,30,65,2020-11-06 12:15:00
5,5378,4,4,3,4,15,32,2020-11-06 12:15:00
5,5382,7,7,3,6,14,67,2020-11-06 12:15:00
5,5512,2,1,1,2,38,29,2020-11-06 12:15:00
5,5513,7,16,12,4,31,75,2020-11-06 12:15:00
5,5515,9,25,11,7,25,234,2020-11-06 12:15:00
5,5554,6,6,3,5,37,36,2020-11-06 12:15:00
5,5558,5,0,0,3,15,21,2020-11-06 12:15:00
5,5562,15,19,13,14,53,177,2020-11-06 12:15:00
5,5566,7,9,2,5,36,72,2020-11-06 12:15:00
5,5570,6,11,5,5,15,31,2020-11-06 12:15:00
5,5711,6,23,15,4,38,132,2020-11-06 12:15:00
5,5754,3,8,4,3,9,32,2020-11-06 12:15:00
5,5758,5,10,4,3,18,50,2020-11-06 12:15:00
5,5762,6,1,0,5,18,35,2020-11-06 12:15:00
5,5766,2,4,1,2,23,54,2020-11-06 12:15:00
5,5770,8,9,4,6,28,214,2020-11-06 12:15:00
5,5774,7,7,6,5,17,88,2020-11-06 12:15:00
5,5911,8,21,14,6,46,160,2020-11-06 12:15:00
5,5913,9,34,23,9,52,255,2020-11-06 12:15:00
5,5914,7,20,9,5,19,69,2020-11-06 12:15:00
5,5915,7,5,5,5,34,69,2020-11-06 12:15:00
5,5916,4,11,8,4,14,52,2020-11-06 12:15:00
5,5954,7,7,4,6,29,99,2020-11-06 12:15:00
5,5958,10,11,5,9,35,90,2020-11-06 12:15:00
5,5962,10,17,9,8,48,86,2020-11-06 12:15:00
5,5966,2,3,2,2,22,9,2020-11-06 12:15:00
5,5970,8,4,2,7,28,112,2020-11-06 12:15:00
5,5974,9,8,6,7,21,63,2020-11-06 12:15:00
5,5978,8,15,9,8,19,81,2020-11-06 12:15:00
6,6411,7,12,2,4,27,76,2020-11-06 12:15:00
6,6412,17,47,9,12,50,245,2020-11-06 12:15:00
6,6413,4,15,6,2,27,80,2020-11-06 12:15:00
6,6414,6,16,14,4,16,73,2020-11-06 12:15:00
6,6431,5,1,1,5,11,30,2020-11-06 12:15:00
6,6432,2,4,3,2,0,26,2020-11-06 12:15:00
6,6433,2,9,2,2,6,20,2020-11-06 12:15:00
6,6434,3,7,5,3,7,22,2020-11-06 12:15:00
6,6435,7,9,3,4,29,56,2020-11-06 12:15:00
6,6436,2,6,5,2,6,23,2020-11-06 12:15:00
6,6437,2,2,2,2,18,108,2020-11-06 12:15:00
6,6438,2,9,6,2,7,28,2020-11-06 12:15:00
6,6439,2,4,2,2,6,12,2020-11-06 12:15:00
6,6440,5,10,6,5,17,74,2020-11-06 12:15:00
6,6531,6,29,15,4,20,202,2020-11-06 12:15:00
6,6532,3,6,4,3,9,58,2020-11-06 12:15:00
6,6533,4,7,4,4,14,38,2020-11-06 12:15:00
6,6534,3,12,10,3,35,117,2020-11-06 12:15:00
6,6535,4,4,1,4,9,20,2020-11-06 12:15:00
6,6611,6,12,10,6,19,146,2020-11-06 12:15:00
6,6631,5,9,4,3,19,72,2020-11-06 12:15:00
6,6632,3,7,2,3,4,51,2020-11-06 12:15:00
6,6633,4,3,0,4,11,19,2020-11-06 12:15:00
6,6634,3,5,4,3,6,21,2020-11-06 12:15:00
6,6635,7,4,3,7,23,70,2020-11-06 12:15:00
6,6636,3,3,1,3,15,21,2020-11-06 12:15:00
7,7111,6,5,4,4,36,80,2020-11-06 12:15:00
7,7131,2,1,0,2,8,11,2020-11-06 12:15:00
7,7132,2,1,1,2,9,8,2020-11-06 12:15:00
7,7133,6,1,1,4,20,33,2020-11-06 12:15:00
7,7134,2,7,4,2,4,20,2020-11-06 12:15:00
7,7135,2,0,0,2,6,7,2020-11-06 12:15:00
7,7137,4,3,1,4,20,18,2020-11-06 12:15:00
7,7138,7,0,0,5,29,51,2020-11-06 12:15:00
7,7140,2,2,0,2,9,7,2020-11-06 12:15:00
7,7141,5,1,1,5,11,26,2020-11-06 12:15:00
7,7143,4,3,2,4,14,23,2020-11-06 12:15:00
7,7211,6,5,4,3,36,81,2020-11-06 12:15:00
7,7231,2,1,0,2,12,14,2020-11-06 12:15:00
7,7232,2,0,0,2,5,9,2020-11-06 12:15:00
7,7233,2,3,3,2,8,13,2020-11-06 12:15:00
7,7235,2,0,0,2,7,7,2020-11-06 12:15:00
7,7311,1,2,1,1,3,12,2020-11-06 12:15:00
7,7312,3,10,10,1,65,104,2020-11-06 12:15:00
7,7313,3,1,1,2,14,15,2020-11-06 12:15:00
7,7314,6,9,7,4,37,85,2020-11-06 12:15:00
7,7315,2,9,6,2,16,97,2020-11-06 12:15:00
7,7316,1,0,0,1,4,11,2020-11-06 12:15:00
7,7317,2,1,1,1,8,8,2020-11-06 12:15:00
7,7318,3,2,1,2,19,31,2020-11-06 12:15:00
7,7319,3,4,0,1,16,32,2020-11-06 12:15:00
7,7320,1,0,0,1,7,7,2020-11-06 12:15:00
7,7331,1,0,0,1,0,7,2020-11-06 12:15:00
7,7332,2,4,2,2,4,14,2020-11-06 12:15:00
7,7333,2,0,0,2,8,6,2020-11-06 12:15:00
7,7334,2,6,3,2,6,11,2020-11-06 12:15:00
7,7335,1,1,1,1,7,7,2020-11-06 12:15:00
7,7336,1,0,0,1,6,14,2020-11-06 12:15:00
7,7337,2,0,0,2,4,9,2020-11-06 12:15:00
7,7339,2,4,3,2,2,10,2020-11-06 12:15:00
7,7340,1,0,0,1,6,3,2020-11-06 12:15:00
8,8111,11,38,14,9,32,223,2020-11-06 12:15:00
8,8115,6,9,6,4,12,41,2020-11-06 12:15:00
8,8116,8,15,7,4,20,65,2020-11-06 12:15:00
8,8117,5,5,4,3,19,25,2020-11-06 12:15:00
8,8118,5,20,8,4,30,100,2020-11-06 12:15:00
8,8119,4,10,5,2,13,48,2020-11-06 12:15:00
8,8121,3,6,3,1,18,43,2020-11-06 12:15:00
8,8125,2,3,1,2,7,49,2020-11-06 12:15:00
8,8126,1,1,0,1,1,6,2020-11-06 12:15:00
8,8127,4,5,0,2,20,35,2020-11-06 12:15:00
8,8128,4,4,4,3,49,33,2020-11-06 12:15:00
8,8135,2,1,0,1,7,15,2020-11-06 12:15:00
8,8136,8,8,2,4,13,62,2020-11-06 12:15:00
8,8211,3,5,4,1,2,20,2020-11-06 12:15:00
8,8212,6,9,7,4,54,110,2020-11-06 12:15:00
8,8215,3,8,3,3,1,30,2020-11-06 12:15:00
8,8216,2,0,0,2,2,10,2020-11-06 12:15:00
8,8221,6,19,9,6,98,205,2020-11-06 12:15:00
8,8222,6,18,12,3,18,111,2020-11-06 12:15:00
8,8225,3,1,1,3,6,11,2020-11-06 12:15:00
8,8226,4,8,6,4,6,40,2020-11-06 12:15:00
8,8231,4,10,6,2,16,57,2020-11-06 12:15:00
8,8235,3,4,4,3,6,24,2020-11-06 12:15:00
8,8236,2,0,0,2,3,9,2020-11-06 12:15:00
8,8237,1,1,1,1,7,7,2020-11-06 12:15:00
8,8311,7,14,8,4,25,174,2020-11-06 12:15:00
8,8315,4,1,0,4,15,46,2020-11-06 12:15:00
8,8316,3,1,1,3,4,87,2020-11-06 12:15:00
8,8317,8,10,6,6,38,60,2020-11-06 12:15:00
8,8325,2,1,1,2,5,6,2020-11-06 12:15:00
8,8326,6,9,0,2,21,53,2020-11-06 12:15:00
8,8327,1,4,1,1,2,8,2020-11-06 12:15:00
8,8335,10,5,1,6,27,75,2020-11-06 12:15:00
8,8336,2,3,2,2,14,13,2020-11-06 12:15:00
8,8337,2,1,0,2,10,7,2020-11-06 12:15:00
8,8415,3,1,1,1,18,32,2020-11-06 12:15:00
8,8416,5,7,6,2,13,95,2020-11-06 12:15:00
8,8417,1,4,3,1,3,23,2020-11-06 12:15:00
8,8421,5,14,7,4,29,111,2020-11-06 12:15:00
8,8425,2,3,0,2,4,12,2020-11-06 12:15:00
8,8426,1,2,2,1,2,12,2020-11-06 12:15:00
8,8435,5,4,0,3,33,36,2020-11-06 12:15:00
8,8436,6,8,4,4,22,50,2020-11-06 12:15:00
8,8437,2,1,0,2,5,14,2020-11-06 12:15:00
9,9161,2,6,4,1,5,45,2020-11-06 12:15:00
9,9162,36,52,30,26,100,515,2020-11-06 12:15:00
9,9163,3,4,1,1,14,32,2020-11-06 12:15:00
9,9171,3,0,0,2,2,27,2020-11-06 12:15:00
9,9172,3,6,2,3,3,19,2020-11-06 12:15:00
9,9173,2,7,2,2,5,23,2020-11-06 12:15:00
9,9174,1,1,1,1,1,27,2020-11-06 12:15:00
9,9175,1,2,1,1,9,11,2020-11-06 12:15:00
9,9176,3,3,3,3,5,43,2020-11-06 12:15:00
9,9177,1,4,1,1,6,17,2020-11-06 12:15:00
9,9178,1,0,0,1,4,10,2020-11-06 12:15:00
9,9179,1,1,1,1,0,10,2020-11-06 12:15:00
9,9180,4,5,3,2,28,63,2020-11-06 12:15:00
9,9181,2,4,1,1,4,10,2020-11-06 12:15:00
9,9182,1,1,1,1,8,18,2020-11-06 12:15:00
9,9183,1,2,0,1,5,15,2020-11-06 12:15:00
9,9184,2,0,0,2,7,6,2020-11-06 12:15:00
9,9185,4,3,1,2,12,34,2020-11-06 12:15:00
9,9186,1,1,0,1,5,3,2020-11-06 12:15:00
9,9187,5,0,0,5,20,48,2020-11-06 12:15:00
9,9188,6,7,6,5,14,43,2020-11-06 12:15:00
9,9189,4,6,3,3,12,52,2020-11-06 12:15:00
9,9190,3,5,4,3,12,24,2020-11-06 12:15:00
9,9261,5,4,3,3,6,61,2020-11-06 12:15:00
9,9262,4,4,0,2,21,35,2020-11-06 12:15:00
9,9263,1,1,0,1,27,16,2020-11-06 12:15:00
9,9271,2,2,2,2,5,28,2020-11-06 12:15:00
9,9272,2,1,1,2,12,9,2020-11-06 12:15:00
9,9273,3,0,0,3,14,10,2020-11-06 12:15:00
9,9274,1,2,0,1,4,6,2020-11-06 12:15:00
9,9275,2,8,2,2,13,22,2020-11-06 12:15:00
9,9276,2,1,0,2,5,11,2020-11-06 12:15:00
9,9277,1,5,5,1,2,12,2020-11-06 12:15:00
9,9278,2,0,0,2,8,5,2020-11-06 12:15:00
9,9279,2,0,0,2,11,5,2020-11-06 12:15:00
9,9361,3,1,0,1,21,26,2020-11-06 12:15:00
9,9362,5,19,8,4,59,183,2020-11-06 12:15:00
9,9363,2,9,4,1,7,48,2020-11-06 12:15:00
9,9371,1,1,0,1,6,8,2020-11-06 12:15:00
9,9372,1,2,0,1,7,10,2020-11-06 12:15:00
9,9373,1,3,0,1,1,21,2020-11-06 12:15:00
9,9375,2,1,0,2,3,11,2020-11-06 12:15:00
9,9376,4,2,1,4,29,22,2020-11-06 12:15:00
9,9377,1,0,0,1,2,10,2020-11-06 12:15:00
9,9461,5,3,1,1,18,39,2020-11-06 12:15:00
9,9462,7,6,6,2,16,49,2020-11-06 12:15:00
9,9463,3,4,2,1,13,30,2020-11-06 12:15:00
9,9464,3,3,0,1,14,24,2020-11-06 12:15:00
9,9471,2,1,1,2,7,9,2020-11-06 12:15:00
9,9472,1,0,0,1,5,2,2020-11-06 12:15:00
9,9474,2,1,0,2,5,9,2020-11-06 12:15:00
9,9475,2,1,1,2,11,8,2020-11-06 12:15:00
9,9476,1,1,1,1,2,12,2020-11-06 12:15:00
9,9477,1,0,0,1,7,20,2020-11-06 12:15:00
9,9478,3,1,0,3,12,37,2020-11-06 12:15:00
9,9479,2,2,1,2,9,11,2020-11-06 12:15:00
9,9561,2,2,1,2,12,15,2020-11-06 12:15:00
9,9562,3,8,8,3,27,112,2020-11-06 12:15:00
9,9563,3,6,3,1,9,46,2020-11-06 12:15:00
9,9564,12,14,12,6,41,152,2020-11-06 12:15:00
9,9565,1,1,0,1,3,4,2020-11-06 12:15:00
9,9571,3,1,0,3,15,9,2020-11-06 12:15:00
9,9572,1,0,0,1,2,4,2020-11-06 12:15:00
9,9574,3,4,2,3,7,19,2020-11-06 12:15:00
9,9575,2,1,1,2,8,47,2020-11-06 12:15:00
9,9576,1,2,1,1,3,5,2020-11-06 12:15:00
9,9577,2,1,0,2,2,14,2020-11-06 12:15:00
9,9661,3,4,1,1,18,47,2020-11-06 12:15:00
9,9662,1,6,2,1,2,12,2020-11-06 12:15:00
9,9663,4,8,2,3,22,118,2020-11-06 12:15:00
9,9671,1,0,0,1,1,7,2020-11-06 12:15:00
9,9672,4,1,0,4,5,43,2020-11-06 12:15:00
9,9673,1,9,3,1,44,42,2020-11-06 12:15:00
9,9674,2,1,0,2,4,7,2020-11-06 12:15:00
9,9675,1,5,2,1,0,8,2020-11-06 12:15:00
9,9676,1,4,2,1,0,10,2020-11-06 12:15:00
9,9677,1,3,2,1,2,7,2020-11-06 12:15:00
9,9678,2,1,0,2,3,3,2020-11-06 12:15:00
9,9679,1,3,0,1,3,9,2020-11-06 12:15:00
9,9761,6,29,6,3,40,123,2020-11-06 12:15:00
9,9762,1,0,0,1,4,14,2020-11-06 12:15:00
9,9763,3,1,0,1,8,36,2020-11-06 12:15:00
9,9764,3,1,0,1,3,27,2020-11-06 12:15:00
9,9771,2,6,4,2,1,17,2020-11-06 12:15:00
9,9772,2,3,1,2,7,6,2020-11-06 12:15:00
9,9773,2,4,2,2,6,17,2020-11-06 12:15:00
9,9774,4,5,3,4,9,51,2020-11-06 12:15:00
9,9775,2,0,0,2,9,12,2020-11-06 12:15:00
9,9776,2,1,0,2,4,9,2020-11-06 12:15:00
9,9777,2,2,0,2,7,11,2020-11-06 12:15:00
9,9778,2,0,0,2,5,13,2020-11-06 12:15:00
9,9779,3,7,6,3,3,24,2020-11-06 12:15:00
9,9780,2,3,0,2,8,11,2020-11-06 12:15:00
10,10041,7,19,4,7,30,116,2020-11-06 12:15:00
10,10042,2,2,1,2,8,10,2020-11-06 12:15:00
10,10043,6,3,0,4,13,31,2020-11-06 12:15:00
10,10044,4,3,1,3,16,42,2020-11-06 12:15:00
10,10045,4,23,8,2,99,155,2020-11-06 12:15:00
10,10046,1,2,2,1,4,9,2020-11-06 12:15:00
11,11000,65,243,151,41,282,1072,2020-11-06 12:15:00
12,12051,4,1,1,3,14,41,2020-11-06 12:15:00
12,12052,3,11,8,2,20,75,2020-11-06 12:15:00
12,12053,1,3,2,1,3,12,2020-11-06 12:15:00
12,12054,5,8,7,4,15,64,2020-11-06 12:15:00
12,12060,2,5,3,2,14,58,2020-11-06 12:15:00
12,12061,5,3,0,5,11,42,2020-11-06 12:15:00
12,12062,3,1,0,3,17,18,2020-11-06 12:15:00
12,12063,4,1,0,2,6,15,2020-11-06 12:15:00
12,12064,3,3,3,3,4,23,2020-11-06 12:15:00
12,12065,5,1,1,5,19,26,2020-11-06 12:15:00
12,12066,1,11,4,1,1,11,2020-11-06 12:15:00
12,12067,3,5,4,3,25,39,2020-11-06 12:15:00
12,12068,3,5,1,3,20,49,2020-11-06 12:15:00
12,12069,3,1,0,3,20,65,2020-11-06 12:15:00
12,12070,2,1,0,2,5,9,2020-11-06 12:15:00
12,12071,3,0,0,3,4,14,2020-11-06 12:15:00
12,12072,2,2,1,2,6,12,2020-11-06 12:15:00
12,12073,4,2,2,4,12,14,2020-11-06 12:15:00
13,13003,3,3,2,2,20,88,2020-11-06 12:15:00
13,13004,3,0,0,1,15,56,2020-11-06 12:15:00
13,13071,7,4,1,5,20,66,2020-11-06 12:15:00
13,13072,6,0,0,4,18,44,2020-11-06 12:15:00
13,13073,4,1,1,4,17,45,2020-11-06 12:15:00
13,13074,2,1,1,2,7,11,2020-11-06 12:15:00
13,13075,9,6,3,7,38,163,2020-11-06 12:15:00
13,13076,7,0,0,7,25,102,2020-11-06 12:15:00
14,14511,7,17,12,3,27,148,2020-11-06 12:15:00
14,14521,7,24,15,6,29,63,2020-11-06 12:15:00
14,14522,5,11,7,5,9,43,2020-11-06 12:15:00
14,14523,6,11,3,5,15,53,2020-11-06 12:15:00
14,14524,7,14,6,5,23,83,2020-11-06 12:15:00
14,14612,15,23,15,6,43,250,2020-11-06 12:15:00
