bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,2,0,0,2,34,33,2020-07-27 12:15:00
1,1002,5,2,0,3,153,101,2020-07-27 12:15:00
1,1003,2,0,0,2,131,112,2020-07-27 12:15:00
1,1004,1,0,0,1,16,9,2020-07-27 12:15:00
1,1051,1,1,1,1,23,33,2020-07-27 12:15:00
1,1053,2,0,0,2,11,18,2020-07-27 12:15:00
1,1054,3,0,0,3,18,26,2020-07-27 12:15:00
1,1055,3,0,0,3,23,29,2020-07-27 12:15:00
1,1056,2,0,0,2,18,20,2020-07-27 12:15:00
1,1057,1,1,1,1,6,6,2020-07-27 12:15:00
1,1058,3,1,1,3,17,33,2020-07-27 12:15:00
1,1059,1,0,0,1,13,11,2020-07-27 12:15:00
1,1060,4,0,0,4,60,74,2020-07-27 12:15:00
1,1061,1,0,0,1,16,22,2020-07-27 12:15:00
1,1062,3,0,0,3,34,26,2020-07-27 12:15:00
2,2000,29,8,4,23,417,560,2020-07-27 12:15:00
3,3101,5,0,0,5,60,96,2020-07-27 12:15:00
3,3102,2,0,0,2,16,12,2020-07-27 12:15:00
3,3103,1,0,0,1,7,27,2020-07-27 12:15:00
3,3151,2,0,0,2,9,27,2020-07-27 12:15:00
3,3153,3,0,0,3,57,45,2020-07-27 12:15:00
3,3154,1,0,0,1,10,28,2020-07-27 12:15:00
3,3155,2,0,0,2,8,15,2020-07-27 12:15:00
3,3157,1,0,0,1,10,12,2020-07-27 12:15:00
3,3158,1,0,0,1,6,10,2020-07-27 12:15:00
3,3159,8,0,0,7,67,140,2020-07-27 12:15:00
3,3241,16,5,5,16,146,345,2020-07-27 12:15:00
3,3251,3,1,0,3,9,7,2020-07-27 12:15:00
3,3252,6,2,1,4,25,59,2020-07-27 12:15:00
3,3254,7,0,0,4,47,70,2020-07-27 12:15:00
3,3255,1,0,0,1,6,8,2020-07-27 12:15:00
3,3256,1,0,0,1,17,17,2020-07-27 12:15:00
3,3257,1,0,0,1,4,19,2020-07-27 12:15:00
3,3351,3,0,0,1,14,27,2020-07-27 12:15:00
3,3352,2,0,0,2,11,5,2020-07-27 12:15:00
3,3353,3,0,0,3,22,44,2020-07-27 12:15:00
3,3354,1,0,0,1,7,8,2020-07-27 12:15:00
3,3355,2,0,0,2,19,24,2020-07-27 12:15:00
3,3356,3,0,0,2,12,7,2020-07-27 12:15:00
3,3357,2,0,0,1,9,21,2020-07-27 12:15:00
3,3358,3,0,0,3,7,22,2020-07-27 12:15:00
3,3359,3,0,0,2,11,25,2020-07-27 12:15:00
3,3360,2,0,0,2,27,52,2020-07-27 12:15:00
3,3361,2,2,1,2,6,9,2020-07-27 12:15:00
3,3401,1,1,1,1,14,15,2020-07-27 12:15:00
3,3402,1,0,0,1,13,8,2020-07-27 12:15:00
3,3403,5,1,0,3,114,105,2020-07-27 12:15:00
3,3404,5,1,1,4,98,27,2020-07-27 12:15:00
3,3405,2,0,0,1,17,23,2020-07-27 12:15:00
3,3451,3,0,0,2,20,22,2020-07-27 12:15:00
3,3452,3,0,0,3,21,21,2020-07-27 12:15:00
3,3453,3,0,0,3,17,29,2020-07-27 12:15:00
3,3454,9,0,0,7,41,81,2020-07-27 12:15:00
3,3455,2,0,0,2,8,29,2020-07-27 12:15:00
3,3456,1,0,0,1,12,18,2020-07-27 12:15:00
3,3457,4,1,0,2,26,16,2020-07-27 12:15:00
3,3458,1,0,0,1,6,9,2020-07-27 12:15:00
3,3459,8,0,0,7,81,54,2020-07-27 12:15:00
3,3460,3,1,0,3,33,21,2020-07-27 12:15:00
3,3461,2,0,0,2,6,12,2020-07-27 12:15:00
3,3462,1,0,0,1,3,8,2020-07-27 12:15:00
4,4011,10,4,3,9,96,126,2020-07-27 12:15:00
4,4012,3,0,0,3,41,45,2020-07-27 12:15:00
5,5111,12,2,2,11,77,238,2020-07-27 12:15:00
5,5112,12,1,1,9,85,146,2020-07-27 12:15:00
