bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,3,1,2,19,31,2020-11-18 12:15:00
1,1002,5,2,2,3,54,112,2020-11-18 12:15:00
1,1003,2,2,1,2,34,104,2020-11-18 12:15:00
1,1004,1,1,0,1,4,21,2020-11-18 12:15:00
1,1051,1,1,1,1,10,34,2020-11-18 12:15:00
1,1053,2,1,1,2,5,15,2020-11-18 12:15:00
1,1054,3,0,0,3,9,20,2020-11-18 12:15:00
1,1055,3,0,0,3,26,25,2020-11-18 12:15:00
1,1056,2,3,2,2,17,25,2020-11-18 12:15:00
1,1057,1,4,3,1,2,10,2020-11-18 12:15:00
1,1058,5,1,0,3,16,26,2020-11-18 12:15:00
1,1059,1,1,1,1,9,15,2020-11-18 12:15:00
1,1060,4,1,0,4,41,76,2020-11-18 12:15:00
1,1061,3,1,0,1,15,34,2020-11-18 12:15:00
1,1062,3,1,0,3,20,29,2020-11-18 12:15:00
2,2000,34,80,52,24,128,593,2020-11-18 12:15:00
3,3101,7,5,4,5,38,107,2020-11-18 12:15:00
3,3102,2,7,5,2,8,21,2020-11-18 12:15:00
3,3103,1,3,1,1,11,25,2020-11-18 12:15:00
3,3151,2,4,2,2,4,19,2020-11-18 12:15:00
3,3153,3,3,2,3,7,33,2020-11-18 12:15:00
3,3154,1,1,1,1,11,15,2020-11-18 12:15:00
3,3155,2,2,0,2,5,16,2020-11-18 12:15:00
3,3157,1,0,0,1,9,13,2020-11-18 12:15:00
3,3158,1,3,2,1,4,12,2020-11-18 12:15:00
3,3159,8,6,2,7,37,133,2020-11-18 12:15:00
3,3241,19,35,23,16,192,355,2020-11-18 12:15:00
3,3251,3,5,5,3,6,13,2020-11-18 12:15:00
3,3252,6,2,0,4,10,60,2020-11-18 12:15:00
3,3254,7,11,6,4,16,57,2020-11-18 12:15:00
3,3255,1,0,0,1,5,9,2020-11-18 12:15:00
3,3256,1,2,1,1,4,20,2020-11-18 12:15:00
3,3257,1,3,1,1,1,20,2020-11-18 12:15:00
3,3351,2,5,4,1,5,26,2020-11-18 12:15:00
3,3352,2,4,3,2,4,11,2020-11-18 12:15:00
3,3353,3,4,0,3,2,34,2020-11-18 12:15:00
3,3354,1,0,0,1,1,5,2020-11-18 12:15:00
3,3355,4,7,2,2,3,39,2020-11-18 12:15:00
3,3356,3,2,1,2,3,11,2020-11-18 12:15:00
3,3357,3,3,1,2,14,24,2020-11-18 12:15:00
3,3358,2,3,1,2,6,14,2020-11-18 12:15:00
3,3359,3,2,1,2,6,29,2020-11-18 12:15:00
3,3360,2,2,1,2,22,60,2020-11-18 12:15:00
3,3361,2,6,4,2,4,11,2020-11-18 12:15:00
3,3401,1,6,6,1,1,15,2020-11-18 12:15:00
3,3402,1,2,0,1,4,16,2020-11-18 12:15:00
3,3403,5,14,10,3,14,100,2020-11-18 12:15:00
3,3404,5,10,5,4,16,99,2020-11-18 12:15:00
3,3405,2,1,0,1,23,17,2020-11-18 12:15:00
3,3451,3,6,2,2,4,29,2020-11-18 12:15:00
3,3452,4,3,0,3,21,18,2020-11-18 12:15:00
3,3453,3,9,5,3,4,24,2020-11-18 12:15:00
3,3454,10,9,3,6,49,34,2020-11-18 12:15:00
3,3455,2,2,2,2,9,28,2020-11-18 12:15:00
3,3456,1,5,3,1,7,25,2020-11-18 12:15:00
3,3457,6,2,0,4,15,17,2020-11-18 12:15:00
3,3458,1,2,2,1,1,7,2020-11-18 12:15:00
3,3459,7,5,2,6,52,68,2020-11-18 12:15:00
3,3460,5,2,2,3,12,24,2020-11-18 12:15:00
3,3461,2,0,0,2,11,6,2020-11-18 12:15:00
3,3462,1,1,1,1,0,8,2020-11-18 12:15:00
4,4011,10,28,22,9,29,156,2020-11-18 12:15:00
4,4012,4,6,4,3,19,40,2020-11-18 12:15:00
5,5111,13,33,19,11,43,247,2020-11-18 12:15:00
5,5112,16,35,22,9,29,195,2020-11-18 12:15:00
5,5113,16,50,36,13,58,333,2020-11-18 12:15:00
5,5114,7,18,14,4,21,84,2020-11-18 12:15:00
5,5116,6,21,10,4,17,82,2020-11-18 12:15:00
5,5117,2,10,1,2,5,30,2020-11-18 12:15:00
5,5119,7,16,7,4,40,58,2020-11-18 12:15:00
5,5120,1,19,9,1,4,26,2020-11-18 12:15:00
5,5122,4,15,12,3,25,61,2020-11-18 12:15:00
5,5124,7,21,10,5,25,125,2020-11-18 12:15:00
5,5154,8,5,3,5,21,53,2020-11-18 12:15:00
5,5158,7,14,5,6,10,51,2020-11-18 12:15:00
5,5162,7,18,9,5,14,94,2020-11-18 12:15:00
5,5166,4,10,7,4,6,29,2020-11-18 12:15:00
5,5170,11,23,16,8,40,105,2020-11-18 12:15:00
