bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,0,0,2,18,37,2020-09-15 12:15:00
1,1002,5,0,0,3,111,118,2020-09-15 12:15:00
1,1003,2,0,0,2,101,116,2020-09-15 12:15:00
1,1004,1,0,0,1,7,18,2020-09-15 12:15:00
1,1051,1,0,0,1,9,45,2020-09-15 12:15:00
1,1053,2,0,0,2,9,15,2020-09-15 12:15:00
1,1054,3,0,0,3,10,29,2020-09-15 12:15:00
1,1055,3,0,0,3,7,44,2020-09-15 12:15:00
1,1056,2,1,1,2,10,30,2020-09-15 12:15:00
1,1057,1,0,0,1,8,4,2020-09-15 12:15:00
1,1058,5,0,0,3,33,21,2020-09-15 12:15:00
1,1059,1,0,0,1,10,14,2020-09-15 12:15:00
1,1060,4,0,0,4,41,79,2020-09-15 12:15:00
1,1061,3,0,0,1,23,26,2020-09-15 12:15:00
1,1062,3,0,0,3,18,37,2020-09-15 12:15:00
2,2000,34,12,6,24,225,597,2020-09-15 12:15:00
3,3101,7,0,0,5,45,105,2020-09-15 12:15:00
3,3102,2,0,0,2,15,14,2020-09-15 12:15:00
3,3103,1,0,0,1,6,30,2020-09-15 12:15:00
3,3151,2,0,0,2,6,30,2020-09-15 12:15:00
3,3153,3,0,0,3,39,43,2020-09-15 12:15:00
3,3154,1,0,0,1,13,21,2020-09-15 12:15:00
3,3155,2,0,0,2,11,12,2020-09-15 12:15:00
3,3157,1,0,0,1,10,12,2020-09-15 12:15:00
3,3158,1,0,0,1,6,10,2020-09-15 12:15:00
3,3159,8,0,0,7,53,145,2020-09-15 12:15:00
3,3241,18,6,6,16,145,339,2020-09-15 12:15:00
3,3251,3,0,0,3,10,7,2020-09-15 12:15:00
3,3252,6,1,0,4,20,55,2020-09-15 12:15:00
3,3254,7,1,1,4,37,55,2020-09-15 12:15:00
3,3255,1,0,0,1,1,13,2020-09-15 12:15:00
3,3256,1,0,0,1,10,16,2020-09-15 12:15:00
3,3257,1,1,1,1,6,17,2020-09-15 12:15:00
3,3351,3,1,1,1,12,29,2020-09-15 12:15:00
3,3352,2,0,0,2,18,8,2020-09-15 12:15:00
3,3353,3,1,1,3,10,31,2020-09-15 12:15:00
3,3354,1,0,0,1,9,6,2020-09-15 12:15:00
3,3355,4,0,0,2,18,36,2020-09-15 12:15:00
3,3356,3,0,0,2,8,7,2020-09-15 12:15:00
3,3357,3,0,0,2,13,25,2020-09-15 12:15:00
3,3358,3,0,0,3,4,30,2020-09-15 12:15:00
3,3359,3,0,0,2,11,22,2020-09-15 12:15:00
3,3360,2,0,0,2,18,64,2020-09-15 12:15:00
3,3361,2,0,0,2,0,15,2020-09-15 12:15:00
3,3401,1,0,0,1,9,13,2020-09-15 12:15:00
3,3402,1,0,0,1,8,12,2020-09-15 12:15:00
3,3403,5,0,0,3,45,100,2020-09-15 12:15:00
3,3404,5,0,0,4,16,104,2020-09-15 12:15:00
3,3405,2,0,0,1,14,26,2020-09-15 12:15:00
3,3451,3,0,0,2,6,27,2020-09-15 12:15:00
3,3452,4,0,0,3,8,36,2020-09-15 12:15:00
3,3453,3,0,0,3,12,22,2020-09-15 12:15:00
3,3454,11,0,0,7,32,89,2020-09-15 12:15:00
3,3455,2,0,0,2,11,26,2020-09-15 12:15:00
3,3456,1,0,0,1,13,17,2020-09-15 12:15:00
3,3457,4,0,0,2,24,21,2020-09-15 12:15:00
3,3458,1,0,0,1,2,8,2020-09-15 12:15:00
3,3459,7,0,0,6,50,75,2020-09-15 12:15:00
3,3460,5,0,0,3,13,28,2020-09-15 12:15:00
3,3461,2,0,0,2,5,12,2020-09-15 12:15:00
3,3462,1,0,0,1,1,7,2020-09-15 12:15:00
4,4011,10,2,2,9,34,140,2020-09-15 12:15:00
4,4012,4,2,0,3,26,40,2020-09-15 12:15:00
5,5111,13,2,0,11,75,220,2020-09-15 12:15:00
5,5112,15,4,1,9,82,182,2020-09-15 12:15:00
5,5113,17,4,3,14,84,339,2020-09-15 12:15:00
5,5114,7,0,0,4,27,72,2020-09-15 12:15:00
5,5116,6,0,0,4,15,84,2020-09-15 12:15:00
5,5117,2,0,0,2,31,24,2020-09-15 12:15:00
5,5119,7,1,1,4,31,62,2020-09-15 12:15:00
5,5120,1,1,1,1,15,21,2020-09-15 12:15:00
5,5122,4,1,0,3,23,63,2020-09-15 12:15:00
5,5124,7,4,3,5,41,121,2020-09-15 12:15:00
5,5154,8,0,0,5,34,41,2020-09-15 12:15:00
5,5158,6,2,1,5,23,41,2020-09-15 12:15:00
5,5162,7,2,1,5,30,86,2020-09-15 12:15:00
5,5166,4,0,0,4,27,17,2020-09-15 12:15:00
5,5170,11,1,0,8,106,101,2020-09-15 12:15:00
5,5314,18,4,2,11,54,240,2020-09-15 12:15:00
5,5315,31,12,11,18,79,407,2020-09-15 12:15:00
5,5316,5,2,0,2,29,77,2020-09-15 12:15:00
5,5334,13,1,1,7,43,254,2020-09-15 12:15:00
5,5358,7,1,0,5,26,52,2020-09-15 12:15:00
5,5362,7,1,0,7,28,50,2020-09-15 12:15:00
5,5366,3,0,0,3,7,23,2020-09-15 12:15:00
5,5370,3,0,0,3,3,33,2020-09-15 12:15:00
5,5374,7,0,0,7,40,77,2020-09-15 12:15:00
5,5378,4,0,0,4,26,26,2020-09-15 12:15:00
5,5382,7,0,0,6,13,75,2020-09-15 12:15:00
5,5512,2,0,0,2,35,32,2020-09-15 12:15:00
5,5513,8,2,2,4,31,94,2020-09-15 12:15:00
5,5515,9,1,0,7,48,226,2020-09-15 12:15:00
5,5554,5,0,0,4,23,39,2020-09-15 12:15:00
5,5558,5,0,0,3,20,28,2020-09-15 12:15:00
5,5562,15,1,0,14,83,159,2020-09-15 12:15:00
5,5566,7,1,1,5,35,73,2020-09-15 12:15:00
