bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,2,0,0,2,35,35,2020-07-28 12:15:00
1,1002,5,4,0,3,151,104,2020-07-28 12:15:00
1,1003,2,0,0,2,137,106,2020-07-28 12:15:00
1,1004,1,0,0,1,10,15,2020-07-28 12:15:00
1,1051,1,1,1,1,22,34,2020-07-28 12:15:00
1,1053,2,0,0,2,9,15,2020-07-28 12:15:00
1,1054,3,0,0,3,23,21,2020-07-28 12:15:00
1,1055,3,0,0,3,18,37,2020-07-28 12:15:00
1,1056,2,0,0,2,9,29,2020-07-28 12:15:00
1,1057,1,1,1,1,5,7,2020-07-28 12:15:00
1,1058,3,1,1,3,16,36,2020-07-28 12:15:00
1,1059,1,0,0,1,14,10,2020-07-28 12:15:00
1,1060,4,0,0,4,59,75,2020-07-28 12:15:00
1,1061,1,0,0,1,17,21,2020-07-28 12:15:00
1,1062,3,0,0,3,31,29,2020-07-28 12:15:00
2,2000,30,8,4,24,369,619,2020-07-28 12:15:00
3,3101,5,0,0,5,56,100,2020-07-28 12:15:00
3,3102,2,0,0,2,15,13,2020-07-28 12:15:00
3,3103,1,1,0,1,9,25,2020-07-28 12:15:00
3,3151,2,0,0,2,13,23,2020-07-28 12:15:00
3,3153,3,0,0,3,53,49,2020-07-28 12:15:00
3,3154,1,0,0,1,10,28,2020-07-28 12:15:00
3,3155,2,0,0,2,8,15,2020-07-28 12:15:00
3,3157,1,0,0,1,7,15,2020-07-28 12:15:00
3,3158,1,0,0,1,6,10,2020-07-28 12:15:00
3,3159,8,0,0,7,64,135,2020-07-28 12:15:00
3,3241,16,5,5,16,155,344,2020-07-28 12:15:00
3,3251,3,1,0,3,9,7,2020-07-28 12:15:00
3,3252,6,2,1,4,24,61,2020-07-28 12:15:00
3,3254,7,0,0,4,37,76,2020-07-28 12:15:00
3,3255,1,0,0,1,6,8,2020-07-28 12:15:00
3,3256,1,0,0,1,15,19,2020-07-28 12:15:00
