bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,0,0,2,19,36,2020-10-26 12:15:00
1,1002,5,1,0,3,119,110,2020-10-26 12:15:00
1,1003,2,2,2,2,109,108,2020-10-26 12:15:00
1,1004,1,0,0,1,5,20,2020-10-26 12:15:00
1,1051,1,1,0,1,13,41,2020-10-26 12:15:00
1,1053,2,0,0,2,7,13,2020-10-26 12:15:00
1,1054,3,0,0,3,15,24,2020-10-26 12:15:00
1,1055,3,1,0,3,23,28,2020-10-26 12:15:00
1,1056,2,1,0,2,12,25,2020-10-26 12:15:00
1,1057,1,1,0,1,4,8,2020-10-26 12:15:00
1,1058,5,0,0,3,12,30,2020-10-26 12:15:00
1,1059,1,0,0,1,9,15,2020-10-26 12:15:00
1,1060,4,1,0,4,43,77,2020-10-26 12:15:00
1,1061,3,1,0,1,21,28,2020-10-26 12:15:00
1,1062,3,2,2,3,21,28,2020-10-26 12:15:00
2,2000,34,29,11,24,277,550,2020-10-26 12:15:00
3,3101,7,1,0,5,62,88,2020-10-26 12:15:00
3,3102,2,2,0,2,7,22,2020-10-26 12:15:00
3,3103,1,1,0,1,12,24,2020-10-26 12:15:00
3,3151,2,0,0,2,12,24,2020-10-26 12:15:00
3,3153,1,0,0,1,35,17,2020-10-26 12:15:00
3,3154,1,3,0,1,13,21,2020-10-26 12:15:00
3,3155,2,0,0,2,8,15,2020-10-26 12:15:00
3,3157,1,2,1,1,10,12,2020-10-26 12:15:00
3,3158,1,0,0,1,5,11,2020-10-26 12:15:00
3,3159,8,4,2,7,53,128,2020-10-26 12:15:00
3,3241,19,15,10,16,197,351,2020-10-26 12:15:00
3,3251,3,2,1,3,9,8,2020-10-26 12:15:00
3,3252,6,0,0,4,11,61,2020-10-26 12:15:00
3,3254,7,1,0,4,33,55,2020-10-26 12:15:00
3,3255,1,0,0,1,3,11,2020-10-26 12:15:00
3,3256,1,0,0,1,6,18,2020-10-26 12:15:00
3,3257,1,2,1,1,3,20,2020-10-26 12:15:00
3,3351,3,3,2,1,11,30,2020-10-26 12:15:00
3,3352,2,4,0,2,3,12,2020-10-26 12:15:00
3,3353,3,0,0,3,10,26,2020-10-26 12:15:00
3,3354,1,0,0,1,3,3,2020-10-26 12:15:00
3,3355,4,0,0,2,13,35,2020-10-26 12:15:00
3,3356,3,1,1,2,3,10,2020-10-26 12:15:00
3,3357,3,1,1,2,13,25,2020-10-26 12:15:00
3,3358,2,0,0,2,9,15,2020-10-26 12:15:00
3,3359,3,1,0,2,8,25,2020-10-26 12:15:00
3,3360,2,0,0,2,16,66,2020-10-26 12:15:00
3,3361,2,0,0,2,2,13,2020-10-26 12:15:00
3,3401,1,5,5,1,4,17,2020-10-26 12:15:00
3,3402,1,0,0,1,7,13,2020-10-26 12:15:00
3,3403,5,10,7,3,41,93,2020-10-26 12:15:00
3,3404,5,1,0,4,43,81,2020-10-26 12:15:00
3,3405,2,0,0,1,14,26,2020-10-26 12:15:00
3,3451,3,0,0,2,5,28,2020-10-26 12:15:00
3,3452,4,3,0,3,13,26,2020-10-26 12:15:00
3,3453,3,8,4,3,11,23,2020-10-26 12:15:00
3,3454,10,6,2,6,31,61,2020-10-26 12:15:00
3,3455,2,1,1,2,8,29,2020-10-26 12:15:00
3,3456,1,7,2,1,6,24,2020-10-26 12:15:00
3,3457,6,0,0,4,30,16,2020-10-26 12:15:00
3,3458,1,0,0,1,2,8,2020-10-26 12:15:00
3,3459,7,1,1,6,44,73,2020-10-26 12:15:00
3,3460,5,3,3,3,12,24,2020-10-26 12:15:00
3,3461,2,0,0,2,4,13,2020-10-26 12:15:00
3,3462,1,0,0,1,2,6,2020-10-26 12:15:00
4,4011,10,17,6,9,16,140,2020-10-26 12:15:00
4,4012,4,4,3,3,22,47,2020-10-26 12:15:00
5,5111,13,17,11,11,79,250,2020-10-26 12:15:00
5,5112,16,22,11,9,59,193,2020-10-26 12:15:00
5,5113,16,19,9,13,98,314,2020-10-26 12:15:00
5,5114,7,6,5,4,24,76,2020-10-26 12:15:00
5,5116,6,7,4,4,13,82,2020-10-26 12:15:00
5,5117,2,0,0,2,11,23,2020-10-26 12:15:00
5,5119,6,5,0,4,38,49,2020-10-26 12:15:00
5,5120,1,6,6,1,3,23,2020-10-26 12:15:00
5,5122,4,5,2,3,23,63,2020-10-26 12:15:00
5,5124,7,6,4,5,28,117,2020-10-26 12:15:00
5,5154,8,7,0,5,35,35,2020-10-26 12:15:00
5,5158,7,6,2,6,20,46,2020-10-26 12:15:00
5,5162,7,5,4,5,40,76,2020-10-26 12:15:00
5,5166,3,4,3,3,7,23,2020-10-26 12:15:00
5,5170,11,11,4,8,110,97,2020-10-26 12:15:00
5,5314,18,13,8,11,49,226,2020-10-26 12:15:00
5,5315,31,35,19,18,45,417,2020-10-26 12:15:00
5,5316,5,4,1,2,31,72,2020-10-26 12:15:00
5,5334,13,23,14,7,26,267,2020-10-26 12:15:00
5,5358,7,6,3,5,25,49,2020-10-26 12:15:00
5,5362,7,4,3,7,32,39,2020-10-26 12:15:00
5,5366,3,1,0,3,6,23,2020-10-26 12:15:00
5,5370,3,2,1,3,13,23,2020-10-26 12:15:00
5,5374,6,4,2,6,33,63,2020-10-26 12:15:00
5,5378,4,3,3,4,7,40,2020-10-26 12:15:00
5,5382,7,7,3,6,17,69,2020-10-26 12:15:00
5,5512,2,3,1,2,37,30,2020-10-26 12:15:00
5,5513,7,11,6,4,27,81,2020-10-26 12:15:00
5,5515,9,12,6,7,36,220,2020-10-26 12:15:00
5,5554,6,6,2,5,25,53,2020-10-26 12:15:00
5,5558,5,1,1,3,4,30,2020-10-26 12:15:00
5,5562,15,14,4,14,59,190,2020-10-26 12:15:00
5,5566,7,3,1,5,50,58,2020-10-26 12:15:00
5,5570,6,4,2,5,14,35,2020-10-26 12:15:00
5,5711,6,10,4,4,32,123,2020-10-26 12:15:00
5,5754,3,4,1,3,12,29,2020-10-26 12:15:00
5,5758,5,0,0,3,15,53,2020-10-26 12:15:00
5,5762,6,0,0,5,30,28,2020-10-26 12:15:00
5,5766,2,1,0,2,21,56,2020-10-26 12:15:00
5,5770,8,1,1,6,78,198,2020-10-26 12:15:00
