bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,1,1,2,17,32,2020-12-01 12:15:00
1,1002,5,8,8,3,52,114,2020-12-01 12:15:00
1,1003,2,3,0,2,25,113,2020-12-01 12:15:00
1,1004,1,0,0,1,6,19,2020-12-01 12:15:00
1,1051,1,0,0,1,8,36,2020-12-01 12:15:00
1,1053,2,4,3,2,4,16,2020-12-01 12:15:00
1,1054,3,0,0,3,8,21,2020-12-01 12:15:00
1,1055,3,1,0,3,21,30,2020-12-01 12:15:00
1,1056,2,3,1,2,14,28,2020-12-01 12:15:00
1,1057,1,1,0,1,7,5,2020-12-01 12:15:00
1,1058,5,0,0,3,14,28,2020-12-01 12:15:00
1,1059,1,0,0,1,11,13,2020-12-01 12:15:00
1,1060,4,1,1,4,35,82,2020-12-01 12:15:00
1,1061,3,5,0,1,17,32,2020-12-01 12:15:00
1,1062,3,1,0,3,11,37,2020-12-01 12:15:00
2,2000,34,90,58,24,116,594,2020-12-01 12:15:00
3,3101,7,6,4,5,36,103,2020-12-01 12:15:00
3,3102,2,6,5,2,9,20,2020-12-01 12:15:00
3,3103,1,2,1,1,10,26,2020-12-01 12:15:00
3,3151,2,5,0,2,9,14,2020-12-01 12:15:00
3,3153,3,4,0,3,7,35,2020-12-01 12:15:00
3,3154,1,1,0,1,12,14,2020-12-01 12:15:00
3,3155,2,1,0,2,6,15,2020-12-01 12:15:00
3,3157,1,1,0,1,9,13,2020-12-01 12:15:00
3,3158,1,3,3,1,2,14,2020-12-01 12:15:00
3,3159,8,8,3,7,41,146,2020-12-01 12:15:00
3,3241,19,39,26,16,91,343,2020-12-01 12:15:00
3,3251,3,4,4,3,8,11,2020-12-01 12:15:00
3,3252,6,1,0,4,8,59,2020-12-01 12:15:00
3,3254,7,12,5,4,11,63,2020-12-01 12:15:00
3,3255,1,0,0,1,4,10,2020-12-01 12:15:00
3,3256,1,1,1,1,8,16,2020-12-01 12:15:00
3,3257,1,5,2,1,0,21,2020-12-01 12:15:00
3,3351,2,3,3,1,3,26,2020-12-01 12:15:00
3,3352,2,5,2,2,3,12,2020-12-01 12:15:00
3,3353,3,3,1,3,3,33,2020-12-01 12:15:00
3,3354,1,0,0,1,2,4,2020-12-01 12:15:00
3,3355,4,4,2,2,6,38,2020-12-01 12:15:00
3,3356,3,1,1,2,3,10,2020-12-01 12:15:00
3,3357,3,3,1,2,5,29,2020-12-01 12:15:00
