bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,0,0,2,20,35,2020-08-22 12:15:00
1,1002,5,1,0,3,124,101,2020-08-22 12:15:00
1,1003,2,0,0,2,110,107,2020-08-22 12:15:00
1,1004,1,0,0,1,7,18,2020-08-22 12:15:00
1,1051,1,0,0,1,12,42,2020-08-22 12:15:00
1,1053,2,0,0,2,8,16,2020-08-22 12:15:00
1,1054,3,0,0,3,15,24,2020-08-22 12:15:00
1,1055,3,0,0,3,15,37,2020-08-22 12:15:00
1,1056,2,0,0,2,14,26,2020-08-22 12:15:00
1,1057,1,1,0,1,3,9,2020-08-22 12:15:00
1,1058,5,0,0,3,16,38,2020-08-22 12:15:00
1,1059,1,0,0,1,11,13,2020-08-22 12:15:00
1,1060,4,0,0,4,39,77,2020-08-22 12:15:00
1,1061,3,0,0,1,16,33,2020-08-22 12:15:00
1,1062,3,0,0,3,25,30,2020-08-22 12:15:00
2,2000,34,11,8,24,278,597,2020-08-22 12:15:00
3,3101,7,0,0,5,48,102,2020-08-22 12:15:00
3,3102,2,0,0,2,9,20,2020-08-22 12:15:00
3,3103,1,0,0,1,10,24,2020-08-22 12:15:00
3,3151,2,2,0,2,11,25,2020-08-22 12:15:00
3,3153,3,0,0,3,34,48,2020-08-22 12:15:00
3,3154,1,0,0,1,16,18,2020-08-22 12:15:00
3,3155,2,0,0,2,9,10,2020-08-22 12:15:00
3,3157,1,0,0,1,7,15,2020-08-22 12:15:00
3,3158,1,0,0,1,9,7,2020-08-22 12:15:00
3,3159,8,0,0,7,68,132,2020-08-22 12:15:00
3,3241,18,6,5,16,112,362,2020-08-22 12:15:00
3,3251,3,0,0,3,8,9,2020-08-22 12:15:00
3,3252,6,1,0,4,21,54,2020-08-22 12:15:00
3,3254,7,1,0,4,42,50,2020-08-22 12:15:00
3,3255,1,0,0,1,2,9,2020-08-22 12:15:00
3,3256,1,0,0,1,16,10,2020-08-22 12:15:00
3,3257,1,1,1,1,7,16,2020-08-22 12:15:00
3,3351,3,0,0,1,9,32,2020-08-22 12:15:00
3,3352,2,0,0,2,20,6,2020-08-22 12:15:00
3,3353,3,0,0,3,1,39,2020-08-22 12:15:00
3,3354,1,0,0,1,10,5,2020-08-22 12:15:00
3,3355,4,0,0,2,20,39,2020-08-22 12:15:00
3,3356,3,0,0,2,9,6,2020-08-22 12:15:00
3,3357,3,0,0,2,9,29,2020-08-22 12:15:00
3,3358,3,0,0,3,10,25,2020-08-22 12:15:00
3,3359,3,0,0,2,12,21,2020-08-22 12:15:00
3,3360,2,0,0,2,20,62,2020-08-22 12:15:00
3,3361,2,0,0,2,6,9,2020-08-22 12:15:00
3,3401,1,0,0,1,5,11,2020-08-22 12:15:00
3,3402,1,0,0,1,10,10,2020-08-22 12:15:00
