bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,1,1,2,27,22,2020-11-22 12:15:00
1,1002,5,4,3,3,60,106,2020-11-22 12:15:00
1,1003,2,2,1,2,25,113,2020-11-22 12:15:00
1,1004,1,0,0,1,5,20,2020-11-22 12:15:00
1,1051,1,0,0,1,11,33,2020-11-22 12:15:00
1,1053,2,1,1,2,7,10,2020-11-22 12:15:00
1,1054,3,0,0,3,10,19,2020-11-22 12:15:00
1,1055,3,0,0,3,21,30,2020-11-22 12:15:00
1,1056,2,4,3,2,18,24,2020-11-22 12:15:00
1,1057,1,3,2,1,7,5,2020-11-22 12:15:00
1,1058,5,1,0,3,14,28,2020-11-22 12:15:00
1,1059,1,2,0,1,7,17,2020-11-22 12:15:00
1,1060,4,1,1,4,46,67,2020-11-22 12:15:00
1,1061,3,1,1,1,21,28,2020-11-22 12:15:00
1,1062,3,2,0,3,18,30,2020-11-22 12:15:00
2,2000,34,86,54,24,163,547,2020-11-22 12:15:00
3,3101,7,5,4,5,46,99,2020-11-22 12:15:00
3,3102,2,6,3,2,11,18,2020-11-22 12:15:00
3,3103,1,3,1,1,7,29,2020-11-22 12:15:00
3,3151,2,4,0,2,10,13,2020-11-22 12:15:00
3,3153,3,4,2,3,7,31,2020-11-22 12:15:00
3,3154,1,1,0,1,14,12,2020-11-22 12:15:00
3,3155,2,1,0,2,5,16,2020-11-22 12:15:00
3,3157,1,1,0,1,10,12,2020-11-22 12:15:00
3,3158,1,1,1,1,3,13,2020-11-22 12:15:00
3,3159,8,9,4,7,43,140,2020-11-22 12:15:00
3,3241,19,38,25,16,168,333,2020-11-22 12:15:00
3,3251,3,6,4,3,7,12,2020-11-22 12:15:00
3,3252,6,2,0,4,11,56,2020-11-22 12:15:00
3,3254,7,12,8,4,20,53,2020-11-22 12:15:00
3,3255,1,0,0,1,3,8,2020-11-22 12:15:00
3,3256,1,4,1,1,7,17,2020-11-22 12:15:00
3,3257,1,4,2,1,1,20,2020-11-22 12:15:00
3,3351,2,5,4,1,10,21,2020-11-22 12:15:00
3,3352,2,2,1,2,6,9,2020-11-22 12:15:00
3,3353,3,5,1,3,9,27,2020-11-22 12:15:00
3,3354,1,0,0,1,2,4,2020-11-22 12:15:00
3,3355,4,4,1,2,11,31,2020-11-22 12:15:00
3,3356,3,0,0,2,4,9,2020-11-22 12:15:00
3,3357,3,2,2,2,15,19,2020-11-22 12:15:00
3,3358,2,3,1,2,3,17,2020-11-22 12:15:00
3,3359,3,2,1,2,4,29,2020-11-22 12:15:00
3,3360,2,2,2,2,19,63,2020-11-22 12:15:00
3,3361,2,3,3,2,1,14,2020-11-22 12:15:00
3,3401,1,6,5,1,1,16,2020-11-22 12:15:00
3,3402,1,1,0,1,8,12,2020-11-22 12:15:00
3,3403,5,13,10,3,20,89,2020-11-22 12:15:00
3,3404,5,9,2,4,20,93,2020-11-22 12:15:00
3,3405,2,2,0,1,19,21,2020-11-22 12:15:00
3,3451,3,2,2,2,8,25,2020-11-22 12:15:00
3,3452,4,2,0,3,12,27,2020-11-22 12:15:00
3,3453,3,8,6,3,5,22,2020-11-22 12:15:00
3,3454,10,7,2,6,51,45,2020-11-22 12:15:00
3,3455,2,2,1,2,12,25,2020-11-22 12:15:00
3,3456,1,6,2,1,7,25,2020-11-22 12:15:00
3,3457,6,2,2,4,19,14,2020-11-22 12:15:00
3,3458,1,3,3,1,3,6,2020-11-22 12:15:00
3,3459,7,3,1,6,52,62,2020-11-22 12:15:00
3,3460,5,0,0,3,11,25,2020-11-22 12:15:00
3,3461,2,0,0,2,10,7,2020-11-22 12:15:00
3,3462,1,1,1,1,0,8,2020-11-22 12:15:00
4,4011,10,36,25,9,42,131,2020-11-22 12:15:00
4,4012,4,6,4,3,11,42,2020-11-22 12:15:00
5,5111,13,40,21,11,44,248,2020-11-22 12:15:00
5,5112,16,41,23,9,38,188,2020-11-22 12:15:00
5,5113,16,57,44,13,57,329,2020-11-22 12:15:00
5,5114,7,18,14,4,19,84,2020-11-22 12:15:00
5,5116,6,19,8,4,19,80,2020-11-22 12:15:00
5,5117,2,7,1,2,5,25,2020-11-22 12:15:00
5,5119,7,12,8,4,40,58,2020-11-22 12:15:00
5,5120,1,9,8,1,0,30,2020-11-22 12:15:00
5,5122,4,18,12,3,27,59,2020-11-22 12:15:00
5,5124,7,23,14,5,24,126,2020-11-22 12:15:00
5,5154,8,5,4,5,22,47,2020-11-22 12:15:00
5,5158,7,16,6,6,13,48,2020-11-22 12:15:00
5,5162,7,19,9,5,27,78,2020-11-22 12:15:00
5,5166,4,8,6,4,5,32,2020-11-22 12:15:00
5,5170,11,28,21,8,45,95,2020-11-22 12:15:00
5,5314,18,29,21,11,42,242,2020-11-22 12:15:00
5,5315,31,106,55,18,38,426,2020-11-22 12:15:00
5,5316,5,10,5,2,21,78,2020-11-22 12:15:00
5,5334,13,45,35,7,19,276,2020-11-22 12:15:00
5,5358,7,11,8,5,26,45,2020-11-22 12:15:00
5,5362,7,14,7,7,25,44,2020-11-22 12:15:00
