bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,0,0,2,15,40,2020-09-25 12:15:00
1,1002,5,1,0,3,105,124,2020-09-25 12:15:00
1,1003,2,0,0,2,102,115,2020-09-25 12:15:00
1,1004,1,2,2,1,4,21,2020-09-25 12:15:00
1,1051,1,0,0,1,10,44,2020-09-25 12:15:00
1,1053,2,0,0,2,9,15,2020-09-25 12:15:00
1,1054,3,0,0,3,14,25,2020-09-25 12:15:00
1,1055,3,0,0,3,14,37,2020-09-25 12:15:00
1,1056,2,1,0,2,12,28,2020-09-25 12:15:00
1,1057,1,0,0,1,6,6,2020-09-25 12:15:00
1,1058,5,0,0,3,22,32,2020-09-25 12:15:00
1,1059,1,0,0,1,8,16,2020-09-25 12:15:00
1,1060,4,0,0,4,43,73,2020-09-25 12:15:00
1,1061,3,0,0,1,26,23,2020-09-25 12:15:00
1,1062,3,0,0,3,28,27,2020-09-25 12:15:00
2,2000,34,14,7,24,209,626,2020-09-25 12:15:00
3,3101,7,0,0,5,42,108,2020-09-25 12:15:00
3,3102,2,0,0,2,10,19,2020-09-25 12:15:00
3,3103,1,0,0,1,16,20,2020-09-25 12:15:00
3,3151,2,0,0,2,10,23,2020-09-25 12:15:00
3,3153,3,0,0,3,46,36,2020-09-25 12:15:00
3,3154,1,0,0,1,10,24,2020-09-25 12:15:00
3,3155,2,0,0,2,10,13,2020-09-25 12:15:00
3,3157,1,0,0,1,10,12,2020-09-25 12:15:00
3,3158,1,0,0,1,6,10,2020-09-25 12:15:00
3,3159,8,2,2,7,62,138,2020-09-25 12:15:00
3,3241,18,9,5,16,115,371,2020-09-25 12:15:00
3,3251,3,0,0,3,12,5,2020-09-25 12:15:00
3,3252,6,1,0,4,20,56,2020-09-25 12:15:00
3,3254,7,0,0,4,43,49,2020-09-25 12:15:00
3,3255,1,0,0,1,0,11,2020-09-25 12:15:00
3,3256,1,0,0,1,9,17,2020-09-25 12:15:00
