bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,0,0,2,16,39,2020-09-22 12:15:00
1,1002,5,0,0,3,106,120,2020-09-22 12:15:00
1,1003,2,0,0,2,105,112,2020-09-22 12:15:00
1,1004,1,1,1,1,4,21,2020-09-22 12:15:00
1,1051,1,0,0,1,11,43,2020-09-22 12:15:00
1,1053,2,0,0,2,12,12,2020-09-22 12:15:00
1,1054,3,0,0,3,10,29,2020-09-22 12:15:00
1,1055,3,0,0,3,21,30,2020-09-22 12:15:00
1,1056,2,0,0,2,20,20,2020-09-22 12:15:00
1,1057,1,0,0,1,3,9,2020-09-22 12:15:00
1,1058,5,0,0,3,26,28,2020-09-22 12:15:00
1,1059,1,0,0,1,13,11,2020-09-22 12:15:00
1,1060,4,0,0,4,42,78,2020-09-22 12:15:00
1,1061,3,0,0,1,19,30,2020-09-22 12:15:00
1,1062,3,0,0,3,23,32,2020-09-22 12:15:00
2,2000,34,14,9,24,245,588,2020-09-22 12:15:00
3,3101,7,0,0,5,49,101,2020-09-22 12:15:00
3,3102,2,0,0,2,15,14,2020-09-22 12:15:00
3,3103,1,0,0,1,15,21,2020-09-22 12:15:00
3,3151,2,0,0,2,6,27,2020-09-22 12:15:00
3,3153,3,0,0,3,45,37,2020-09-22 12:15:00
3,3154,1,0,0,1,10,24,2020-09-22 12:15:00
3,3155,2,0,0,2,8,15,2020-09-22 12:15:00
3,3157,1,0,0,1,6,16,2020-09-22 12:15:00
3,3158,1,0,0,1,6,10,2020-09-22 12:15:00
3,3159,8,1,1,7,54,141,2020-09-22 12:15:00
3,3241,18,7,4,16,129,352,2020-09-22 12:15:00
3,3251,3,0,0,3,8,9,2020-09-22 12:15:00
3,3252,6,1,0,4,13,61,2020-09-22 12:15:00
3,3254,7,0,0,4,39,53,2020-09-22 12:15:00
3,3255,1,0,0,1,9,5,2020-09-22 12:15:00
3,3256,1,0,0,1,5,21,2020-09-22 12:15:00
3,3257,1,2,0,1,0,23,2020-09-22 12:15:00
