bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,2,0,0,2,48,33,2020-07-12 12:15:00
1,1002,5,0,0,3,142,113,2020-07-12 12:15:00
1,1003,2,0,0,2,140,103,2020-07-12 12:15:00
1,1004,1,0,0,1,6,19,2020-07-12 12:15:00
1,1051,1,0,0,1,18,38,2020-07-12 12:15:00
1,1053,2,0,0,2,14,14,2020-07-12 12:15:00
1,1054,3,0,0,3,25,19,2020-07-12 12:15:00
1,1055,3,0,0,3,10,40,2020-07-12 12:15:00
1,1056,2,0,0,2,12,27,2020-07-12 12:15:00
1,1057,1,0,0,1,6,6,2020-07-12 12:15:00
1,1058,3,0,0,3,20,30,2020-07-12 12:15:00
1,1059,1,0,0,1,14,7,2020-07-12 12:15:00
1,1060,4,0,0,4,62,68,2020-07-12 12:15:00
1,1061,1,0,0,1,9,29,2020-07-12 12:15:00
1,1062,3,0,0,3,24,32,2020-07-12 12:15:00
2,2000,28,8,6,24,391,575,2020-07-12 12:15:00
3,3101,5,1,1,5,58,98,2020-07-12 12:15:00
3,3102,2,0,0,2,5,22,2020-07-12 12:15:00
3,3103,1,0,0,1,13,21,2020-07-12 12:15:00
3,3151,2,0,0,2,8,28,2020-07-12 12:15:00
3,3153,3,0,0,3,55,47,2020-07-12 12:15:00
3,3154,1,0,0,1,11,23,2020-07-12 12:15:00
3,3155,2,0,0,2,6,16,2020-07-12 12:15:00
3,3157,1,0,0,1,11,11,2020-07-12 12:15:00
3,3158,1,0,0,1,4,12,2020-07-12 12:15:00
3,3159,8,0,0,7,73,140,2020-07-12 12:15:00
3,3241,16,4,2,16,150,339,2020-07-12 12:15:00
3,3251,3,0,0,3,8,6,2020-07-12 12:15:00
3,3252,4,2,1,4,16,58,2020-07-12 12:15:00
3,3254,5,0,0,4,40,63,2020-07-12 12:15:00
3,3255,1,0,0,1,6,8,2020-07-12 12:15:00
3,3256,1,0,0,1,18,16,2020-07-12 12:15:00
3,3257,1,1,0,1,8,15,2020-07-12 12:15:00
3,3351,3,0,0,1,11,30,2020-07-12 12:15:00
3,3352,2,1,1,2,11,7,2020-07-12 12:15:00
3,3353,3,1,0,3,20,46,2020-07-12 12:15:00
3,3354,1,0,0,1,9,6,2020-07-12 12:15:00
3,3355,2,0,0,2,12,26,2020-07-12 12:15:00
3,3356,2,0,0,2,8,7,2020-07-12 12:15:00
3,3357,3,0,0,2,10,28,2020-07-12 12:15:00
3,3358,3,0,0,3,11,18,2020-07-12 12:15:00
3,3359,3,0,0,2,13,24,2020-07-12 12:15:00
3,3360,2,0,0,2,34,55,2020-07-12 12:15:00
3,3361,2,0,0,2,12,5,2020-07-12 12:15:00
3,3401,1,2,2,1,11,18,2020-07-12 12:15:00
3,3402,1,0,0,1,14,7,2020-07-12 12:15:00
3,3403,5,2,1,3,129,96,2020-07-12 12:15:00
3,3404,4,1,1,4,85,39,2020-07-12 12:15:00
3,3405,1,0,0,1,17,19,2020-07-12 12:15:00
3,3451,3,0,0,2,8,29,2020-07-12 12:15:00
3,3452,3,0,0,3,21,21,2020-07-12 12:15:00
3,3453,3,0,0,3,20,23,2020-07-12 12:15:00
3,3454,7,0,0,7,37,63,2020-07-12 12:15:00
3,3455,2,0,0,2,13,24,2020-07-12 12:15:00
3,3456,1,0,0,1,7,23,2020-07-12 12:15:00
3,3457,3,0,0,2,22,21,2020-07-12 12:15:00
3,3458,1,0,0,1,6,6,2020-07-12 12:15:00
3,3459,8,0,0,7,69,48,2020-07-12 12:15:00
3,3460,3,1,0,3,32,22,2020-07-12 12:15:00
3,3461,2,0,0,2,3,13,2020-07-12 12:15:00
3,3462,1,0,0,1,7,6,2020-07-12 12:15:00
4,4011,10,3,3,9,95,93,2020-07-12 12:15:00
4,4012,2,0,0,2,13,11,2020-07-12 12:15:00
5,5111,12,1,1,11,79,230,2020-07-12 12:15:00
5,5112,13,2,1,9,95,168,2020-07-12 12:15:00
5,5113,14,4,4,14,87,308,2020-07-12 12:15:00
5,5114,6,1,0,4,22,80,2020-07-12 12:15:00
5,5116,5,1,0,4,31,88,2020-07-12 12:15:00
5,5117,2,0,0,2,22,29,2020-07-12 12:15:00
5,5119,6,0,0,4,31,45,2020-07-12 12:15:00
5,5120,1,0,0,1,17,19,2020-07-12 12:15:00
5,5122,3,1,1,3,14,73,2020-07-12 12:15:00
5,5124,5,2,1,5,87,103,2020-07-12 12:15:00
5,5154,4,0,0,4,23,35,2020-07-12 12:15:00
5,5158,4,1,0,4,34,21,2020-07-12 12:15:00
5,5162,7,0,0,6,41,81,2020-07-12 12:15:00
5,5166,4,0,0,4,17,38,2020-07-12 12:15:00
5,5170,9,4,2,8,82,86,2020-07-12 12:15:00
5,5314,14,3,2,10,86,189,2020-07-12 12:15:00
5,5315,25,4,1,18,93,321,2020-07-12 12:15:00
5,5316,4,1,1,2,39,44,2020-07-12 12:15:00
5,5334,9,0,0,7,58,231,2020-07-12 12:15:00
5,5358,6,1,0,5,32,49,2020-07-12 12:15:00
5,5362,7,1,0,7,25,58,2020-07-12 12:15:00
5,5366,3,0,0,3,8,38,2020-07-12 12:15:00
5,5370,3,1,0,3,12,24,2020-07-12 12:15:00
5,5374,7,0,0,7,59,66,2020-07-12 12:15:00
5,5378,3,0,0,3,15,27,2020-07-12 12:15:00
5,5382,6,1,0,6,31,72,2020-07-12 12:15:00
5,5512,2,0,0,2,47,20,2020-07-12 12:15:00
5,5513,6,4,0,4,53,78,2020-07-12 12:15:00
5,5515,8,2,1,7,46,264,2020-07-12 12:15:00
5,5554,5,0,0,5,36,46,2020-07-12 12:15:00
5,5558,3,0,0,3,15,18,2020-07-12 12:15:00
5,5562,14,2,0,14,114,168,2020-07-12 12:15:00
5,5566,6,1,0,5,28,82,2020-07-12 12:15:00
5,5570,4,1,0,4,36,29,2020-07-12 12:15:00
5,5711,4,1,1,4,42,104,2020-07-12 12:15:00
5,5754,3,2,1,3,19,31,2020-07-12 12:15:00
5,5758,4,2,2,3,23,45,2020-07-12 12:15:00
5,5762,5,0,0,5,22,22,2020-07-12 12:15:00
5,5766,2,1,1,2,33,56,2020-07-12 12:15:00
5,5770,6,0,0,6,62,95,2020-07-12 12:15:00
5,5774,6,3,3,5,73,71,2020-07-12 12:15:00
5,5911,8,2,1,6,83,161,2020-07-12 12:15:00
5,5913,9,3,2,9,71,227,2020-07-12 12:15:00
5,5914,5,2,1,5,39,47,2020-07-12 12:15:00
5,5915,6,1,0,5,37,60,2020-07-12 12:15:00
5,5916,4,2,2,4,26,43,2020-07-12 12:15:00
5,5954,7,1,0,6,51,89,2020-07-12 12:15:00
5,5958,9,4,2,9,47,68,2020-07-12 12:15:00
5,5962,8,2,0,8,54,73,2020-07-12 12:15:00
5,5966,3,0,0,3,25,13,2020-07-12 12:15:00
5,5970,6,0,0,6,35,100,2020-07-12 12:15:00
5,5974,8,1,1,7,42,58,2020-07-12 12:15:00
5,5978,8,0,0,8,44,94,2020-07-12 12:15:00
6,6411,7,1,1,4,20,90,2020-07-12 12:15:00
6,6412,17,2,1,12,90,238,2020-07-12 12:15:00
6,6413,3,0,0,2,55,72,2020-07-12 12:15:00
6,6414,5,2,2,4,34,77,2020-07-12 12:15:00
6,6431,5,1,1,5,29,22,2020-07-12 12:15:00
6,6432,2,1,1,2,3,26,2020-07-12 12:15:00
6,6433,2,0,0,2,13,20,2020-07-12 12:15:00
6,6434,3,0,0,3,10,23,2020-07-12 12:15:00
6,6435,5,1,0,4,11,68,2020-07-12 12:15:00
6,6436,2,1,0,2,3,26,2020-07-12 12:15:00
6,6437,1,0,0,1,0,102,2020-07-12 12:15:00
6,6438,2,0,0,2,22,30,2020-07-12 12:15:00
6,6439,2,0,0,2,8,11,2020-07-12 12:15:00
6,6440,5,0,0,5,23,70,2020-07-12 12:15:00
6,6531,4,6,1,4,70,215,2020-07-12 12:15:00
6,6532,2,0,0,2,24,36,2020-07-12 12:15:00
6,6533,4,0,0,4,27,32,2020-07-12 12:15:00
6,6534,3,0,0,3,45,131,2020-07-12 12:15:00
6,6535,4,0,0,4,25,14,2020-07-12 12:15:00
6,6611,6,2,2,6,53,134,2020-07-12 12:15:00
6,6631,4,0,0,3,34,63,2020-07-12 12:15:00
6,6632,3,0,0,3,40,36,2020-07-12 12:15:00
6,6633,3,0,0,3,10,25,2020-07-12 12:15:00
6,6634,3,0,0,3,31,19,2020-07-12 12:15:00
6,6635,6,0,0,6,45,76,2020-07-12 12:15:00
6,6636,3,0,0,3,36,23,2020-07-12 12:15:00
7,7111,5,0,0,4,68,68,2020-07-12 12:15:00
7,7131,2,0,0,2,8,17,2020-07-12 12:15:00
7,7132,2,0,0,2,11,11,2020-07-12 12:15:00
7,7133,5,0,0,4,34,32,2020-07-12 12:15:00
7,7134,2,0,0,2,15,13,2020-07-12 12:15:00
7,7135,2,0,0,2,8,9,2020-07-12 12:15:00
7,7137,4,1,1,4,33,13,2020-07-12 12:15:00
7,7138,5,0,0,5,35,40,2020-07-12 12:15:00
7,7140,2,0,0,2,14,8,2020-07-12 12:15:00
7,7141,5,0,0,5,21,26,2020-07-12 12:15:00
7,7143,3,0,0,3,13,10,2020-07-12 12:15:00
7,7211,4,0,0,3,41,63,2020-07-12 12:15:00
7,7231,2,0,0,2,19,18,2020-07-12 12:15:00
7,7232,2,0,0,2,9,10,2020-07-12 12:15:00
7,7233,2,0,0,2,15,0,2020-07-12 12:15:00
7,7235,2,1,0,2,9,5,2020-07-12 12:15:00
7,7311,1,0,0,1,10,12,2020-07-12 12:15:00
7,7312,1,0,0,1,70,109,2020-07-12 12:15:00
7,7313,3,0,0,2,11,13,2020-07-12 12:15:00
7,7314,4,1,0,4,63,85,2020-07-12 12:15:00
7,7315,2,0,0,2,37,110,2020-07-12 12:15:00
7,7316,1,0,0,1,9,12,2020-07-12 12:15:00
7,7317,1,0,0,1,5,7,2020-07-12 12:15:00
7,7318,3,0,0,2,12,20,2020-07-12 12:15:00
7,7319,1,1,0,1,7,27,2020-07-12 12:15:00
7,7320,1,0,0,1,7,7,2020-07-12 12:15:00
7,7331,1,1,0,1,3,5,2020-07-12 12:15:00
7,7332,2,0,0,2,6,10,2020-07-12 12:15:00
7,7333,2,0,0,2,4,8,2020-07-12 12:15:00
7,7334,2,0,0,2,16,13,2020-07-12 12:15:00
7,7335,1,0,0,1,7,7,2020-07-12 12:15:00
7,7336,1,0,0,1,3,14,2020-07-12 12:15:00
7,7337,2,0,0,2,8,9,2020-07-12 12:15:00
7,7339,2,1,1,2,16,11,2020-07-12 12:15:00
7,7340,1,0,0,1,5,4,2020-07-12 12:15:00
8,8111,11,7,4,9,237,283,2020-07-12 12:15:00
8,8115,4,0,0,4,9,43,2020-07-12 12:15:00
8,8116,6,2,1,4,34,59,2020-07-12 12:15:00
8,8117,4,0,0,3,53,22,2020-07-12 12:15:00
8,8118,5,12,4,4,129,74,2020-07-12 12:15:00
8,8119,2,2,1,2,69,40,2020-07-12 12:15:00
8,8121,2,1,0,1,44,52,2020-07-12 12:15:00
8,8125,2,0,0,2,12,42,2020-07-12 12:15:00
8,8126,1,0,0,1,5,7,2020-07-12 12:15:00
8,8127,2,0,0,2,13,32,2020-07-12 12:15:00
8,8128,3,1,0,3,27,41,2020-07-12 12:15:00
8,8135,1,0,0,1,8,16,2020-07-12 12:15:00
8,8136,5,0,0,3,29,25,2020-07-12 12:15:00
8,8211,2,0,0,1,17,16,2020-07-12 12:15:00
8,8212,4,1,1,4,57,136,2020-07-12 12:15:00
8,8215,3,2,0,3,23,37,2020-07-12 12:15:00
8,8216,2,0,0,2,3,12,2020-07-12 12:15:00
8,8221,6,3,1,6,103,234,2020-07-12 12:15:00
8,8222,5,0,0,3,19,102,2020-07-12 12:15:00
8,8225,3,0,0,3,4,13,2020-07-12 12:15:00
8,8226,4,0,0,4,8,38,2020-07-12 12:15:00
8,8231,2,0,0,2,38,33,2020-07-12 12:15:00
8,8235,3,0,0,3,17,7,2020-07-12 12:15:00
8,8236,2,0,0,2,5,8,2020-07-12 12:15:00
8,8237,1,0,0,1,4,8,2020-07-12 12:15:00
8,8311,4,1,0,4,95,133,2020-07-12 12:15:00
8,8315,4,0,0,4,58,69,2020-07-12 12:15:00
8,8316,3,0,0,3,5,29,2020-07-12 12:15:00
8,8317,6,0,0,6,65,57,2020-07-12 12:15:00
8,8325,2,0,0,2,5,11,2020-07-12 12:15:00
8,8326,5,3,1,2,51,41,2020-07-12 12:15:00
8,8327,1,0,0,1,4,8,2020-07-12 12:15:00
8,8335,7,0,0,6,28,68,2020-07-12 12:15:00
8,8336,2,0,0,2,13,24,2020-07-12 12:15:00
8,8337,2,0,0,2,16,20,2020-07-12 12:15:00
8,8415,2,0,0,1,11,25,2020-07-12 12:15:00
8,8416,5,1,1,2,23,99,2020-07-12 12:15:00
8,8417,1,1,1,1,17,13,2020-07-12 12:15:00
8,8421,3,1,1,3,52,81,2020-07-12 12:15:00
8,8425,2,0,0,2,16,12,2020-07-12 12:15:00
8,8426,1,0,0,1,18,9,2020-07-12 12:15:00
8,8435,3,1,1,3,36,38,2020-07-12 12:15:00
8,8436,5,0,0,4,17,48,2020-07-12 12:15:00
8,8437,2,1,0,2,14,13,2020-07-12 12:15:00
9,9161,1,3,0,1,27,31,2020-07-12 12:15:00
9,9162,25,9,6,24,154,513,2020-07-12 12:15:00
9,9163,1,0,0,1,40,30,2020-07-12 12:15:00
9,9171,3,0,0,2,17,23,2020-07-12 12:15:00
9,9172,2,1,0,2,3,16,2020-07-12 12:15:00
9,9173,2,0,0,2,7,21,2020-07-12 12:15:00
9,9174,1,0,0,1,2,30,2020-07-12 12:15:00
9,9175,1,0,0,1,9,11,2020-07-12 12:15:00
9,9176,3,1,0,3,18,59,2020-07-12 12:15:00
9,9177,1,0,0,1,14,13,2020-07-12 12:15:00
9,9178,1,2,2,1,2,18,2020-07-12 12:15:00
9,9179,1,0,0,1,2,13,2020-07-12 12:15:00
9,9180,2,0,0,2,50,58,2020-07-12 12:15:00
9,9182,1,0,0,1,20,10,2020-07-12 12:15:00
9,9183,1,0,0,1,4,14,2020-07-12 12:15:00
9,9184,2,0,0,2,8,8,2020-07-12 12:15:00
9,9185,2,0,0,2,13,4,2020-07-12 12:15:00
9,9186,1,0,0,1,4,9,2020-07-12 12:15:00
9,9187,5,0,0,5,14,53,2020-07-12 12:15:00
9,9188,5,2,2,5,52,35,2020-07-12 12:15:00
9,9189,2,0,0,2,11,36,2020-07-12 12:15:00
9,9190,3,0,0,3,17,19,2020-07-12 12:15:00
9,9261,5,0,0,3,17,52,2020-07-12 12:15:00
9,9262,3,0,0,2,23,35,2020-07-12 12:15:00
9,9263,1,1,1,1,29,14,2020-07-12 12:15:00
9,9271,2,0,0,2,6,29,2020-07-12 12:15:00
9,9272,2,1,0,2,10,12,2020-07-12 12:15:00
9,9273,3,0,0,3,22,12,2020-07-12 12:15:00
9,9274,1,0,0,1,4,6,2020-07-12 12:15:00
9,9275,1,0,0,1,4,17,2020-07-12 12:15:00
9,9276,2,0,0,2,15,10,2020-07-12 12:15:00
9,9277,1,0,0,1,25,10,2020-07-12 12:15:00
9,9278,2,0,0,2,12,11,2020-07-12 12:15:00
9,9279,2,0,0,2,11,14,2020-07-12 12:15:00
