bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
1,1001,3,0,0,2,20,35,2020-08-13 12:15:00
1,1002,5,3,1,3,115,114,2020-08-13 12:15:00
1,1003,2,0,0,2,100,117,2020-08-13 12:15:00
1,1004,1,0,0,1,5,20,2020-08-13 12:15:00
1,1051,1,1,1,1,14,40,2020-08-13 12:15:00
1,1053,2,0,0,2,10,14,2020-08-13 12:15:00
1,1054,3,0,0,3,13,26,2020-08-13 12:15:00
1,1055,3,0,0,3,16,36,2020-08-13 12:15:00
1,1056,2,0,0,2,9,29,2020-08-13 12:15:00
1,1057,1,1,1,1,4,8,2020-08-13 12:15:00
1,1058,5,0,0,3,22,32,2020-08-13 12:15:00
1,1059,1,0,0,1,11,13,2020-08-13 12:15:00
1,1060,4,0,0,4,44,76,2020-08-13 12:15:00
1,1061,3,0,0,1,15,34,2020-08-13 12:15:00
1,1062,3,0,0,3,19,36,2020-08-13 12:15:00
2,2000,31,9,7,23,235,618,2020-08-13 12:15:00
3,3101,7,0,0,5,59,91,2020-08-13 12:15:00
3,3102,2,0,0,2,11,18,2020-08-13 12:15:00
3,3103,1,0,0,1,16,18,2020-08-13 12:15:00
3,3151,2,0,0,2,9,27,2020-08-13 12:15:00
3,3153,3,0,0,3,33,49,2020-08-13 12:15:00
3,3154,1,1,0,1,14,20,2020-08-13 12:15:00
3,3155,2,0,0,2,5,18,2020-08-13 12:15:00
3,3157,1,0,0,1,9,13,2020-08-13 12:15:00
3,3158,1,0,0,1,9,7,2020-08-13 12:15:00
3,3159,8,1,0,7,62,134,2020-08-13 12:15:00
3,3241,18,7,7,16,135,349,2020-08-13 12:15:00
3,3251,3,0,0,3,12,5,2020-08-13 12:15:00
3,3252,5,0,0,3,11,44,2020-08-13 12:15:00
3,3254,7,0,0,4,41,51,2020-08-13 12:15:00
3,3255,1,0,0,1,2,12,2020-08-13 12:15:00
3,3256,1,0,0,1,5,21,2020-08-13 12:15:00
3,3257,1,0,0,1,7,16,2020-08-13 12:15:00
3,3351,3,0,0,1,9,32,2020-08-13 12:15:00
3,3352,2,0,0,2,17,9,2020-08-13 12:15:00
3,3353,3,0,0,3,8,34,2020-08-13 12:15:00
3,3354,1,0,0,1,6,9,2020-08-13 12:15:00
3,3355,4,0,0,2,17,42,2020-08-13 12:15:00
3,3356,3,0,0,2,8,7,2020-08-13 12:15:00
3,3357,3,0,0,2,9,29,2020-08-13 12:15:00
3,3358,2,0,0,2,6,18,2020-08-13 12:15:00
3,3359,3,0,0,2,17,16,2020-08-13 12:15:00
3,3360,2,0,0,2,30,52,2020-08-13 12:15:00
3,3361,2,0,0,2,5,10,2020-08-13 12:15:00
3,3401,1,1,0,1,8,14,2020-08-13 12:15:00
3,3402,1,1,0,1,3,12,2020-08-13 12:15:00
3,3403,5,0,0,3,51,107,2020-08-13 12:15:00
3,3404,5,3,2,4,20,106,2020-08-13 12:15:00
3,3405,2,0,0,1,12,28,2020-08-13 12:15:00
3,3451,3,0,0,2,8,25,2020-08-13 12:15:00
3,3452,3,0,0,3,12,20,2020-08-13 12:15:00
3,3453,3,0,0,3,12,23,2020-08-13 12:15:00
3,3454,11,0,0,7,41,80,2020-08-13 12:15:00
3,3455,2,0,0,2,6,31,2020-08-13 12:15:00
